customer_id,acquisition_date,campaign_id,channel,first_order_value,customer_segment,email_hash
2910,2024-03-12,8,email,80.27,medium_value,cd9f6ca9c8572ee39b93f037b8194a2cc3fd41556dda6d9dc834bb9de7d9faf8
2911,2024-03-12,8,email,44.93,low_value,6d86352e734bd10265af7cff145f08e35276bce168f24d4a71bc0817bec881e3
2912,2024-03-12,8,email,80.86,medium_value,1f681d895da9c70de534cd008991ee1a00489457392db53ee7c4a28586fcb645
2913,2024-03-12,8,email,38.55,low_value,c15f6c523cb48ed687bfe82edd925b9639052b37a85261ac8c771d1f9af525c1
2914,2024-03-12,8,email,53.77,medium_value,621adf08dc5841b667c7b71c43b786c44455fc05a5ffa8cf25f4bbf7a26c79fe
2915,2024-03-12,8,email,51.87,medium_value,1b5df7f4054e175e681fc78c1aa8a78bce25320d296465f90be8910c48ebe1f3
2916,2024-03-12,8,email,58.64,medium_value,1aa154d94e910146d35c940636adac09f12d11c11b86f49c2e8b48cc1aa6785c
2917,2024-03-12,8,email,105.12,high_value,8f718770fc083e70fccd768a362eef9bea1989ea289baf86c624b4cfd919e46c
2918,2024-03-12,8,email,77.78,medium_value,36e9b0d3d0cffeeac9b595fdd834ae9239b83520842bb6124cf26edb8fb0a16c
2919,2024-03-12,8,email,110.52,high_value,6fa874ae54f22774e6b5ec2276dfb99d16939a66c31359eed7243f0e9cb4361f
2920,2024-03-12,8,email,44.9,low_value,b028d4ac4a50d4ff3178f8ea74da11700cea941cc320925f620e43f6334e88a1
2921,2024-03-12,8,email,53.55,medium_value,12968d1097fac5dfc0664108c11251198a73d1050f3be50d382d2fcaa2bf11c4
2922,2024-03-12,8,email,75.31,medium_value,fec1d6450bd32d259e3edfa8258bd19f8dd6d405410f29817fb491ea53108f1a
2923,2024-03-12,8,email,90.58,medium_value,ec4bb04b9b85bd6f2c9b879243b6c60190924c1ee8f43d61f3f2a6f7bb85ab62
2924,2024-03-12,8,email,64.98,medium_value,ce32b35f815fbadb2d0a473531ad5f42ef683a6c3680a769201b17488853b478
2925,2024-03-12,8,email,81.7,medium_value,7ac0ccdaa65a4d52151f417b506c0c86301a43165a7b979665b997843c9bb303
2926,2024-03-12,8,email,70.47,medium_value,6e23869e4d95f4652b1823446664e654dc3e9457207fc0e3c045a4404f152258
2927,2024-03-12,8,email,109.33,high_value,9b58d9bda1e7ab70aebf8275707c3c35cc0d910e3327ca76520e6d0eed1abd85
2928,2024-03-12,8,email,51.06,medium_value,cbb670a622031ae12b696e16a5c7aeedac73ee4a3a3c34d52f740f6ddc6b52a9
2929,2024-03-12,8,email,64.11,medium_value,b3174cc250395ea53a8f6e8f2171a3bdd64d31a48a7e3d73454ac97dc44a5869
2930,2024-03-12,8,email,65.97,medium_value,c5ecf2a3ee2b9c4817220d82d7c944d5ac65481ab61f7c4dcedaeabb8b8419c0
2931,2024-03-12,8,email,53.57,medium_value,d424614bacf5934e4c4fa78b885d0c42b2f8c2ed3b25904273ee6f4cecaa24c8
2932,2024-03-12,8,email,54.57,medium_value,e0a462e3e820926c09f4ac3b0c28e1962466532bc863cd417a7e63fac81d5612
2933,2024-03-12,8,email,45.96,low_value,0f41ebd232a9ae6cae028c8061bc8ce7cc026c651a47fd70f9ca1abf7a48d09b
2934,2024-03-12,8,email,111.35,high_value,5dbef081faae9d7a8bdcb7a5657207eaffcbb9b16750891db63ede6b8f9bc642
2935,2024-03-12,8,email,46.77,low_value,1c94cd82ce20e41eaef925ade0bcd6ac960d75b91115a49b4e45134e7a4a12e5
2936,2024-03-12,8,email,45.77,low_value,709353c31292036cc9e420dd91198ddbeb2260575870a642eb0173dd78d0e277
2937,2024-03-12,8,email,47.69,low_value,2c8ab0569b138f3e520ba61f6013fa5398b3ec1410ae95224f4da2d27306b545
2938,2024-03-12,8,email,94.67,medium_value,96305fc3e8438ff0a7d84c01545bd37d5489f598535971cf7ac8d228d9174f78
2939,2024-03-12,8,email,90.35,medium_value,ba3ec472c31304d1e8e8857edccfd919b75ff547efe8c43284d1ae929f3e0299
2940,2024-03-12,8,email,79.28,medium_value,6fd80d9ac6b9b8b8e858d2205b331bd0556ed8edee392e9a371822013b7437de
2941,2024-03-12,8,email,40.55,low_value,eafeac576a0c10400ec3e3d6fe600e8f67a58dd63740f0615e9bd688433bc163
2942,2024-03-12,8,email,62.11,medium_value,d14ca21d12c4195ce19289cdb3f212d402730aa2156ffba96827a778014a2811
2943,2024-03-12,8,email,46.18,low_value,db7fc89f1352ff6bcfba45aa77e1fb5be5bc88d7cdf0f8e516c111d4bb182e79
2944,2024-03-12,8,email,58.77,medium_value,09ca95ef61f8f301afbc261b5116abce11952b2f05e2b34458e6bcd045af85d9
2945,2024-03-12,8,email,82.53,medium_value,a4e7e46b79565ca27ad5559cd629ce655d5caa20fc0afb0438dc48fc296178de
2946,2024-03-12,8,email,60.9,medium_value,3e91f398fdc3180074a44ef3650a254d00344d643f5a6a8fadde5278d5afbd6d
2947,2024-03-12,8,email,110.71,high_value,a91aeabafdc3dcc74595675506283b52c0bb777341029bcbb56b81abdde98865
2948,2024-03-12,8,email,70.8,medium_value,2a5ae9c99a9f13bfa6f9731d756c05a5ff50c1f943fc03631b6a29399edc1708
2949,2024-03-12,8,email,79.04,medium_value,a57bfd958dcf21e1dd2532603202cde1ad6f8ee0447495d9edb9ec1405a6829c
2950,2024-03-12,8,email,59.29,medium_value,72538aae8049d99b2aeceb91ab8cd535f1f63d6b1d51148a4c2f8b0ff7a30bb6
2951,2024-03-12,8,email,101.65,high_value,cd0386e96d1b9d575839d4560d2924948a331144df8188c2952a09753061e546
2952,2024-03-12,8,email,51.66,medium_value,4e4c9447385de9fab0a061138d2d074dcde1e693300744cfc1065ae165cca4d3
2953,2024-03-12,8,email,42.72,low_value,cb2ae5b2835cf364200d68f63bb078f9e2c3dbcf8ca306af2bef3434b444ee3c
2954,2024-03-12,8,email,100.58,high_value,92ef93af4170365c139316bbfa75b016e00a1aaabf13c3f7d84318782d9e7b08
2955,2024-03-12,8,email,73.18,medium_value,7381883ee3eccbefdacfbe88855e9c2302cc4b1cee78a909791687d2ef07d355
2956,2024-03-12,8,email,88.43,medium_value,6a372726b34642e2e85b81c5bbd7876de0091588bb44f4b7282615282db8d38a
2957,2024-03-12,8,email,50.95,medium_value,5426fbf54aa9d4bc684067150187e455039da8e9c5b4cdd25ab0516cc6d8a290
2958,2024-03-12,8,email,112.4,high_value,e0889cdfa92c60c04197b774ba46af92968fadb5b59adf516e02c68daa895f76
2959,2024-03-12,8,email,74.37,medium_value,aeaf3fb8a9c8d7ddba2ee829589742354bef36a678d1059a5deb942ab48e4e85
2960,2024-03-12,8,email,45.39,low_value,132ee926dc130bb5bd8682b708ecb7b60844ee640454c08af4ee8bc7765269fe
2961,2024-03-12,8,email,70.35,medium_value,1f62dcf094a5e1de7ad9d682e99d4ad566151359ba1ea86574b4766daf373391
2962,2024-03-12,8,email,86.89,medium_value,e01b79660d037cbc7c028495439cd9f7cca4a47550d60d1fd8fbf22c7297f363
2963,2024-03-12,8,email,43.88,low_value,83b17a54758941a9da25a5c14d4597c3d097833b7346b5e2cdf5bf14fcfb3333
2964,2024-03-12,8,email,48.25,low_value,cba10b9bb223b976c9f817547459ddfb51a5dd0c9ce7527c3aebee855003539a
2965,2024-03-12,8,email,67.55,medium_value,6ee35fcfe8dd1716725846898eb9761d8b7598d3c218c93de9d919c3bdb7d532
2966,2024-03-12,8,email,81.79,medium_value,395224e7815f0c4e22616b5a49e22d9412019615319b48621c7c018827a28e0b
2967,2024-03-12,8,email,45.13,low_value,75787420c9e3f1ba44491790108ad0eec623df57cb05bfd81badd3086d3237d4
2968,2024-03-12,8,email,106.9,high_value,dd01797ab1f7c5c754bbfde9ce9b540658a740a9c5afed4248df361b0c9d49e3
2969,2024-03-12,8,email,110.84,high_value,f97f0ad16bf827a097d1d50e375578a113f37152d393ab8a652b922f2cdccbf9
2970,2024-03-12,8,email,42.35,low_value,67b0435e6a0dfaf2748f8fd3122f6c5f80d5365d7265b8e4c747cd791a55c608
2971,2024-03-12,8,email,110.64,high_value,c847414147fc39673c5f18f5ef6fbdefc9040755757c403dfdef85314034bc70
2972,2024-03-12,8,email,62.9,medium_value,b613eacddcafecb6dd6a4e67fd1d9a410aa0b8377900cb42e0a763e994e26396
2973,2024-03-12,8,email,82.12,medium_value,8115163a88bffb8b35e0b3299cf03bdf332ac105bc5411629a5bf17bf2404c3e
2974,2024-03-12,8,email,111.8,high_value,4fb378452259327f8781a4c9a354636045ab02044f06a09ae1d461d9fa8baadb
2975,2024-03-12,8,email,46.71,low_value,dc06c3e15a83143d62b08421d4141943f2c99c12b4718ac56131f1dda6861d84
2976,2024-03-12,8,email,100.36,high_value,7ece99fc23124854827cfcd8149c557d0cf77cb600ee621aa93e81bdffa24190
2977,2024-03-12,8,email,91.89,medium_value,921c6641a579b508e5e98fbcd40d078ad016fb20b6a17f4b942757d4d80c5250
2978,2024-03-12,8,email,58.39,medium_value,d49fb402091917b222f9412ad4a41729d8ed6dfc924ddb3d87895a3865b0653f
2979,2024-03-12,8,email,91.01,medium_value,d852c3ead27b4807a704d13234b6555593ba73ba288cb1d4a41ff1acf1be9f1a
2980,2024-03-12,8,email,81.14,medium_value,f8aeffeb756ed8ec9ca57a6885230746fef132c26091c6a7597ed1c823964a38
2981,2024-03-12,8,email,57.97,medium_value,d77f9e4b229220276bbb914bd04f12982f6490193a9a3cc4f62b3b2f49ab309f
2982,2024-03-12,8,email,96.71,medium_value,8db9b647f198bc419b25f93912918f4a9a510884672a7316b9ceabacc88d1109
2983,2024-03-12,8,email,85.79,medium_value,53e971245b650fdd5a9fc1dff85b2bc70eb16e5068a4ebae8c964f9320bde779
2984,2024-03-12,8,email,67.52,medium_value,be8526023dbd25f2da620ea0a318a92ed896000e3270e7b51f0d7339746b4b0c
2985,2024-03-12,8,email,73.19,medium_value,4c976217a7a98d53fdef20b3d487d69ece2a96ec2cd23c696cbcd95ac9c4a5b4
2986,2024-03-12,8,email,82.74,medium_value,034ec784323f31dc30fceef1bb2a703fdde1955e74985401dd10402775b61ea6
2987,2024-03-12,8,email,67.83,medium_value,12939214b9c0b558728fb00ce202ae2e54a48d31e2cba0a275a394f25706768e
2988,2024-03-12,8,email,73.84,medium_value,08b61148252b55160f86a1ea720fbb7bba672ea2ace743fbb600fde7dbcafefb
2989,2024-03-13,8,email,58.42,medium_value,070a8df506ba082f3980d817768b4ab662c63b46d398a81eca42c90a5fee0406
2990,2024-03-13,8,email,95.1,medium_value,e206738003df688ca2037e6b95b1fe5dcbade14c698401c041ca092061ceed73
2991,2024-03-13,8,email,45.6,low_value,54f5eae46a6ee14b215fdf92a16bde8f46dcda5303eab579b0b1b5edcc783750
2992,2024-03-13,8,email,56.3,medium_value,5509a02a194d877cafcf2a60c6acdefe1705b5264521b1e1c9e7c6cecfee7edb
2993,2024-03-13,8,email,74.8,medium_value,6aeb8ef035d07c56a8aadb27a411b2dc10b2b62ebfdddea077367408abbf5d4a
2994,2024-03-13,8,email,84.63,medium_value,4cc840fd9a801952300cab000ba5f5c262c03339d4f6d72019f36f1fa3142d09
2995,2024-03-13,8,email,47.6,low_value,85de24e47ae718284b8477b0bb19ef52bde03b65e9dc8112838d3a0ab2fbb635
2996,2024-03-13,8,email,44.97,low_value,954e3f33fc0ef52a59134d6c739c53fa56120080316ee7a02ad8fd1e915f7132
2997,2024-03-13,8,email,41.46,low_value,3cd2574ae5f4e531c21278ed993a8991eb8c6bb92c4f98dc23fc95675ff7290c
2998,2024-03-13,8,email,42.62,low_value,ed61453dc14d931941512602c969b4e1bebc3da97a4ce6e6dc951840c68747c9
2999,2024-03-13,8,email,88.36,medium_value,f3b93418fa6468c94a64bec893aca0cc1119fd951f4a2b6ed36b65db6bd2ca19
3000,2024-03-13,8,email,110.41,high_value,a81df349e6059e205a03067769941a3183aad8db33f496689f3b67b441eacc26
3001,2024-03-13,8,email,66.2,medium_value,a31b5ad6c7e40dfe2422021a4b71796bdcc2ee3bba0ef12b00b3bbdd5396c8fb
3002,2024-03-13,8,email,88.44,medium_value,3e6b35c0b2ab52669d2d782612303a9f620431a530074b86a65633494fc72b49
3003,2024-03-13,8,email,48.96,low_value,424624964e8e1657d91f30729bb54b789df43902bebaacd89a7caa549922169d
3004,2024-03-13,8,email,84.15,medium_value,e64b66f5ec88f42cde034c78657233d3e7e9b7aa6407287ef3846dd9f3984730
3005,2024-03-13,8,email,44.73,low_value,ee2ca40feae39dbc2239a167a58fa936d56c48c551705d3ae1289edec992715f
3006,2024-03-13,8,email,43.24,low_value,efb629ba8f95cea7977c39832ea4eec04819fe6897411c0ce56907bdfcdb2ae4
3007,2024-03-13,8,email,93.87,medium_value,cc276a2edc3749e11d66592e8e72c58925d76cdac8047b021ae1ae36d2f8f12e
3008,2024-03-13,8,email,95.07,medium_value,c97b0e98731035e36e779b43bdfdf79156c6536d605c4c149f7669a2de3d72af
3009,2024-03-13,8,email,96.95,medium_value,a2f12d7b6897490d0bdce8714dac7723c0d243aab3410e8ab46a7b70bb4ab5b8
3010,2024-03-13,8,email,52.64,medium_value,2be7450b73f393501efcb027a7aeb24cf7cdded2d073a6914b8f12af1d84087b
3011,2024-03-13,8,email,87.16,medium_value,539318e6db4f9e9c4bd4b4d68aa1c2edde7dce30305290fdc5cae1c5edc74fd0
3012,2024-03-13,8,email,74.27,medium_value,ba552427295c0a4444f42b633f47b07ccd0ed3353c6ee6366906b57c33ec3adf
3013,2024-03-13,8,email,57.12,medium_value,bc044bbf15044ffe212e7bc3f6a24d82d6ffd1846d10cd336b689d7eeddce147
3014,2024-03-13,8,email,63.27,medium_value,5630a46a156e57d09b4ffd708ba18357db240df7e7f35d997d0621a9d065dde2
3015,2024-03-13,8,email,101.98,high_value,979e223fdbe10cecf658abf662cab4f9808a3de8383acd48c767ee1590741bc5
3016,2024-03-13,8,email,78.5,medium_value,e47e21ab8cd7dfa09894d193d8bcdb94cdb6d7bee9d32cd6d0253df0bacd5f80
3017,2024-03-13,8,email,108.94,high_value,c23a1f350c471dd501d16aad272fe149b08d4c322c3d72ed45bf2bc451452b63
3018,2024-03-13,8,email,39.87,low_value,922a0010dbe8686d5a704e26a4640d127857d24bcf38f459f604604a7a7e5073
3019,2024-03-13,8,email,69.78,medium_value,9e4386feee094978b61318de69b93da60835ed435f8c32661831be5411f4be30
3020,2024-03-13,8,email,106.12,high_value,ab932d61dffb6a9502fcd95ef10a89f9588c7e5405a05a185e9fc2fa3b249a22
3021,2024-03-13,8,email,66.27,medium_value,642aaa945928a35a160a7da39d5704ca445fa3b151013dd9ad161d594ffc024f
3022,2024-03-13,8,email,61.09,medium_value,55837cc13d4d36727cab2e3a39437f59065165c8d4d5343462ea72e14c8af2e3
3023,2024-03-13,8,email,65.73,medium_value,6239b0eb3ff25cabbf2b18d5ccc48686fb9a2325e61889da19acece7e927a940
3024,2024-03-13,8,email,71.97,medium_value,80c0fcbfc69f0a1f8fb30a6003e96a8facb256708bdc60d3147807b11043029e
3025,2024-03-13,8,email,39.96,low_value,28b30ffb601b7efea0b553bfc8b761f34e485e247f802411a4178cb2e77b310f
3026,2024-03-13,8,email,79.25,medium_value,2a5b4e0270fa860dd79035c20fbb4730ca3abab0038593827af1930806ef875a
3027,2024-03-14,8,email,102.03,high_value,c07b818f30edc23038a741e19695b15c029bc489c67e902f3815f461f00ea62c
3028,2024-03-14,8,email,60.23,medium_value,08726833e6ecf4ced02e29172eb19d5d3c5cd13094fbe5e1f55c3a250f262bbc
3029,2024-03-14,8,email,90.45,medium_value,7f5721421f6eb3614cf8047aa5b234bade4d689274a23d95c2670d7bddaf4706
3030,2024-03-14,8,email,74.36,medium_value,b5f832d316f13598157bb2a900607270018694c0f41d8b83ef09cfe6464ccd7b
3031,2024-03-14,8,email,47.59,low_value,afb52fe161049cabe68991c521f08536cb89d12b12be7f2832a5f0c39b3a44c9
3032,2024-03-14,8,email,91.18,medium_value,9be2686a99f7256e98d6df316ffe362be31dc6f90031115b7d6370e4ed965f96
3033,2024-03-14,8,email,74.06,medium_value,76311bfbe380c1fd83a9a024828a8ccc364a5fc386044f66ffc9cbd6d69ef429
3034,2024-03-14,8,email,45.7,low_value,6f28aeed6f158bdb3eebfefb7eb8317b6d13f96ccb2958c1ceba7be492393705
3035,2024-03-14,8,email,88.13,medium_value,3eac4361cbb2e8143a3467c72dab1058c025181607790a5851be1768772c27a2
3036,2024-03-14,8,email,87.01,medium_value,719df049c633ffbd98017d095d38b76917ed9d434fab035cf353b7ba4ec54b3d
3037,2024-03-14,8,email,88.9,medium_value,3577eb17b98cd0d41315655c59717648a8c149b870c463906ab131c7709cc923
3038,2024-03-14,8,email,80.42,medium_value,663f8b0f59292608d64563469d6cedc9c7806d3a3aaf58ec1748ee4bc4162adc
3039,2024-03-14,8,email,73.19,medium_value,e3ba06f16a716f34f724ab8f670127785787eb3b32348935c19962257ac8fdf0
3040,2024-03-14,8,email,101.58,high_value,219166d1d414ed75a5501e117eb8ba55ea4728e3177f0d46b81f375d21d88f35
3041,2024-03-14,8,email,75.5,medium_value,fba03cc9ceae022e71093e9edfe4f8ec702353e444c2b7916d83facccf707c7e
3042,2024-03-14,8,email,66.85,medium_value,6362968d8eb1ef8f7a20f356fe870c415ba0bc12d6fb558b0942b660da482827
3043,2024-03-14,8,email,74.6,medium_value,6b584d0795c28e9e02312b82a78e9867769871803d3739e937cacc4bda78aaea
3044,2024-03-14,8,email,110.32,high_value,79fed25bcfd854a6e45ea04515bcb236ecc0d149f85feec3e91483fb3589ee25
3045,2024-03-14,8,email,83.77,medium_value,15e46e9e25c70a527399af117bb9a2cc5e848991b7df974ef67b3b882044f34e
3046,2024-03-14,8,email,63.96,medium_value,cef626031f5fc290f261401dbba397a1c87add486b6962d43818a2e320b3fda0
3047,2024-03-14,8,email,110.83,high_value,5f79fe910e460532b5ae2e114e391da0ef712cf9c3d811884d371a5262bea0e6
3048,2024-03-14,8,email,61.54,medium_value,8f37d2c3d7e2df70fa9525e54dfd09fa9078b7dee7a975d5af81cd3013fd2a31
3049,2024-03-14,8,email,39.61,low_value,e1279567f4c10a6ebdfe72338c7deda81079d64631e323c154ef69db9cb299b6
3050,2024-03-14,8,email,40.88,low_value,59c23532407ce32f7246dddbdf980445885285d795b16f57003823037a9959ea
3051,2024-03-14,8,email,100.27,high_value,7ecedef6e6fd080a9b39158a32b378c2e2a4509ad3f226b34c86945aba8da2a9
3052,2024-03-14,8,email,63.67,medium_value,dac30ad288250fb854a31e5c415bc2138daed2efcd882eaa87701313c6392995
3053,2024-03-14,8,email,93.15,medium_value,1ae0800303e8748f2f13acbe85df75e4bddae7cab86167f6a566f22e4acafd3f
3054,2024-03-14,8,email,39.52,low_value,eec2af36e3e01328aa255484180da5f3f128627d0cef8b439abec517e23f7eb3
3055,2024-03-14,8,email,104.35,high_value,ea52104ccc64cf7d66f3d386eb1236bbf971c21ada05a780fa30ba6c4f1aa6a5
3056,2024-03-14,8,email,63.09,medium_value,98a53abaf3d25c9efe94acad5432e4f833065b05ed9c0dc592570af22415a613
3057,2024-03-14,8,email,44.8,low_value,3c3e735f63fc25a7a8cde29c4d39c3146c4cebd942601c332d5221bda57d8c9b
3058,2024-03-14,8,email,63.39,medium_value,87d9bc906f6ede1bb84aeb40d097e719d5e5fa76fcff4629b7509c2ee49e63e0
3059,2024-03-14,8,email,64.3,medium_value,6be9cd010eba3cb96dc0882b07f8074d0daa0c2595fdcee2d0ce86afd7a48799
3060,2024-03-14,8,email,63.85,medium_value,5426b372401ce3fa6e80366f7ff875d16adc29efbcba9e3d0323a084e1a9dc77
3061,2024-03-14,8,email,87.09,medium_value,5ebd5f5170580ada9c714bf0204a9bab69b1a14322408a12dceeb87d67778889
3062,2024-03-14,8,email,56.07,medium_value,a56c8bb6cec631f2cb8da3b89839716dd8534c62e78b5ce070aa6cf62d7c9b7b
3063,2024-03-14,8,email,86.11,medium_value,2b7d56f8c93ae5346fa91e3cc44a9fb307af8824ce2479ee583ccad6835f820e
3064,2024-03-14,8,email,81.94,medium_value,ca52f5cb84b1682f315bcb3f99e023da37090abbe2b4ab944913831b679bff35
3065,2024-03-14,8,email,105.78,high_value,29ab1a1cba5383e86f073a04d8d0dd0aae8485257b8ddd75405531592eb87c3a
3066,2024-03-14,8,email,42.41,low_value,5594d9a74d3195f7df2fdbf2b899c103cf3172d9342f65463c141b76cda0df82
3067,2024-03-14,8,email,60.37,medium_value,18a050d2fe553ff5721a4c20774af3d2b4ba74a7178c8b0bb894ba3711219dd2
3068,2024-03-14,8,email,62.82,medium_value,7cb11e171238d1a3cbfcff71007c0c56c8b53a65db1d6f4060c902ff3ba202e7
3069,2024-03-14,8,email,38.98,low_value,cb470a94f8c7230d28da7f882d77800b92087952a664b32ed0f7ec52e1cb7a73
3070,2024-03-14,8,email,61.96,medium_value,965b53a0384415918916f7f894724e35a620c75cfba79a109f58da9ce1fc539b
3071,2024-03-14,8,email,72.07,medium_value,2f0f092755442e6b0b036ad53f751ebde2ec844cb736d3285ca82d9f186d92f2
3072,2024-03-14,8,email,102.25,high_value,6e667a8cf8e9a0de2401c4aa85c049c7d477f5bbeff467464d22887d03c7d5c8
3073,2024-03-14,8,email,80.1,medium_value,d1c1ac77053a7ab1321788914a9807fe5c0049e807aa1400079f1367101e199d
3074,2024-03-14,8,email,105.11,high_value,3f6415ee3a1cd6f8a5465cd2e0f2f7978ad812de439f3c75154f8571f1912d67
3075,2024-03-14,8,email,57.5,medium_value,eff0194817405b9edc911d68d5f35c5604c5e58f7d40b81bdc1882c895bb7a79
3076,2024-03-14,8,email,89.7,medium_value,14176ea88e0b046d6d342a8c5c6e3b2cb6d3aca16a8c1c458d9af44bab0454a6
3077,2024-03-14,8,email,81.6,medium_value,8fbc6f7c0ef8b8ba59b06f02e5972fefd862e80512dd0160b1e756e4f3cdef42
3078,2024-03-14,8,email,111.43,high_value,49740c8ebe6e6d9875357f2b085ebe7f368a7cc7432d80c0d25960c0695b8c29
3079,2024-03-14,8,email,65.83,medium_value,1a9ac9c19702c5c1941954f887deefede2a202acf3ad96d2d9f4e5aadc1cad82
3080,2024-03-14,8,email,66.77,medium_value,2d6e215f6e2774b06a6b93a4d715df6adcc78dfd1c4392c16f9c4749de0d00ee
3081,2024-03-14,8,email,80.44,medium_value,0fcc5bbc90c77e3918bde4bfcba160e7c9e9b4ef385b67717dc6e2c1b1986f5f
3082,2024-03-14,8,email,98.12,medium_value,be50ab4451da47fd497be48c73f91a16951a7298c3b2de7444002bd44dc4c9e2
3083,2024-03-14,8,email,45.0,low_value,b210b6913b6dce3ae119f91287c7306253848995ce8aaf148c4d8c91177f8701
3084,2024-03-14,8,email,88.13,medium_value,554e436a7311127890c5c7d2b0a262eb21d0a87371e9dfc8dd65bccef6deea88
3085,2024-03-14,8,email,62.7,medium_value,ec3ceca10013b1095e059380d64fe8049c4d7d1ab9c556970649b2cdd2054a1d
3086,2024-03-14,8,email,75.21,medium_value,e36a9c820afe97b3d15bda34daa5e343abfbf2d9b31f9dd3b39cffdab217c633
3087,2024-03-14,8,email,94.87,medium_value,cac59c26ce5983ab129d077314aab7bd78fb6dc5e4dca9f7d0f7d8032f2acd5c
3088,2024-03-14,8,email,62.97,medium_value,2ff13c0555fc22afe51b60efee948e14417d60c2dc4b9d68906f72b893f620f6
3089,2024-03-14,8,email,83.61,medium_value,f3695e67de7318accf2a268ea878bde8de35092dd2a40d3b6f95122d12a85609
3090,2024-03-14,8,email,64.75,medium_value,9b9114a11e96f042febade40729e2579f0ad93ecb359434912f3d37fcbc0e47b
3091,2024-03-14,8,email,70.2,medium_value,e7f8c143814ec8e7a776625fa9d28b32476bc2a69d96b1a681df2f151c52570e
3092,2024-03-14,8,email,74.77,medium_value,9127b68f6868e8bd3d5b078828485ae91427cd25c2b0e1aa6ff702ccc15b988e
3093,2024-03-14,8,email,101.05,high_value,ae4b853648d935661e7b8c8300fc67fe9e8b6542b9bb2ed7057f39e613f2f751
3094,2024-03-14,8,email,96.54,medium_value,719d6a2c7b527ca08dd6a5d86709860081284cd1f033758ebfd2358a43701226
3095,2024-03-14,8,email,100.53,high_value,9962d3ca3cca8f850175d37ae3b2802d0ef4721c712acb11bbab10ef8388ecaf
3096,2024-03-14,8,email,77.69,medium_value,581b7a234f8785c75221e442baa7c704c5b02329062d85a74dd12554a7962f0c
3097,2024-03-14,8,email,59.05,medium_value,3a02c0e33e26ec7f44306e0f99bd5a29edb676e7c36b9241e6e53d9ea30a9e49
3098,2024-03-14,8,email,41.06,low_value,5193025d7226d25a3693996e8c93216d905c7113afe9e6fd5026b72a16ea5388
3099,2024-03-14,8,email,112.22,high_value,623eac6abafa1a5799bbec2316e5dd36b92771dc22dca304925ee2bc2a695e2f
3100,2024-03-14,8,email,67.65,medium_value,c0f5adbe272adb84c3c5080c6fab86a9b76f753b79a7ed24cca9b6f001859b0a
3101,2024-03-14,8,email,54.44,medium_value,77f5a2b4dcdc31a73ada1a218ccc86eb4a8641c8d3e304415f9b0a29f2a98414
3102,2024-03-14,8,email,93.22,medium_value,df06c3c2f37a0c8f9ea636c868444ece22f395c5c63cbce0385a620c89b867f3
3103,2024-03-14,8,email,44.4,low_value,009e1ba4fb7adc6d6095e662fe44ae1ac2b501c870c4a6305a9c8aa93e261682
3104,2024-03-14,8,email,100.81,high_value,17be871013dba0342da68d571df8ed058cdddbefd9827fdc45a66b8a9511151d
3105,2024-03-14,8,email,44.61,low_value,6e7fc702fa7d48436fce7de74a8a885aa4d95919bbf91e6d01762b9070990910
3106,2024-03-14,8,email,62.76,medium_value,9adae7bbfd8cefa8639ec3dd0da19f8133b8c0a538343ca37427e96f5bb5dc78
3107,2024-03-14,8,email,42.55,low_value,6bfcdfef262415fa97f752826570fa3403ef341d961d3a02bff319fec9b4afb0
3108,2024-03-14,8,email,97.59,medium_value,6f30a29a8c0ae1555d5c2ce769c34ed306becd8055894d135f244fd86a38c291
3109,2024-03-14,8,email,73.15,medium_value,90c1455cbf49fd541949e50ff75fbe62e172276a6a9b133759ab30bc2dd72162
3110,2024-03-14,8,email,53.23,medium_value,359d8eef4ea2d51debaad1cdc0132b65bc191705da3853ee1dd84849d4b153d2
3111,2024-03-14,8,email,97.17,medium_value,9db093d4f4946a62b662d1f57773719b74ea33af7dee0b92c20f7db591b3efc7
3112,2024-03-14,8,email,86.37,medium_value,245dcf01d12c2791fdc9f5cb1e02a10613b18ad85a4b8c4b3306468aae5f15ba
3113,2024-03-14,8,email,60.14,medium_value,4f6b33405206f037c900e3e007476cd429f0cfa69df7a0906f4d2f29089919f8
3114,2024-03-14,8,email,97.81,medium_value,96a5a9d208bc2756b0ab70d1aa509187f53c48b112941172075b5e1c6594a442
3115,2024-03-14,8,email,69.97,medium_value,986df0defd2d9cb15320f833c91bbe09ee79ca88f3cb8ca18832342d8c17aec3
3116,2024-03-14,8,email,78.0,medium_value,9863c2c343c3f7892d9da3e9a8e64bb67fe4605166000517bf11ca94bb43adce
3117,2024-03-14,8,email,52.51,medium_value,aaf6aa697dc5487d4377a6b7894e400510a72bab6cd412842f091123c0cc1af7
3118,2024-03-14,8,email,67.67,medium_value,b8e2ca905e1aa3dc90687ba8b7e77ba4d204a0e552c509db3f8083a34a3e72b4
3119,2024-03-14,8,email,84.37,medium_value,49c18957eec8c399687dc75979ebca5062e2b0671083ca65b521311e3d90ca84
3120,2024-03-14,8,email,71.49,medium_value,72f0bb134a872f08a1aa59dc29c76d3d320f6d4db6715c3371b80cff97d7f68d
3121,2024-03-14,8,email,94.76,medium_value,857a2739723070c91e306f7d672b88959ab1b854d29240c63fca72c919620116
3122,2024-03-14,8,email,51.05,medium_value,d1a300d9142274657570d2284f32ff65ba323fc56ac6d2f21be486e1c1d1b87b
