transaction_id,customer_id,transaction_date,order_value,products_purchased,discount_applied
6759,2821,2024-03-11,64.2,2,0.0
6760,2821,2024-04-03,50.51,2,20.0
6761,2822,2024-03-11,59.24,2,0.0
6762,2822,2024-04-15,53.79,4,0.0
6763,2823,2024-03-11,77.22,3,0.0
6764,2823,2024-03-18,58.32,4,0.0
6765,2824,2024-03-11,107.72,2,0.0
6766,2824,2024-03-30,113.93,3,15.0
6767,2824,2024-04-30,116.61,4,10.0
6768,2825,2024-03-11,76.04,2,0.0
6769,2825,2024-04-09,67.72,1,0.0
6770,2825,2024-04-16,70.27,2,10.0
6771,2826,2024-03-11,94.98,5,0.0
6772,2826,2024-03-19,91.76,3,10.0
6773,2827,2024-03-11,51.24,4,0.0
6774,2828,2024-03-11,44.59,4,0.0
6775,2829,2024-03-11,93.95,2,0.0
6776,2829,2024-03-26,88.78,3,0.0
6777,2830,2024-03-11,78.28,2,0.0
6778,2831,2024-03-11,102.93,3,0.0
6779,2831,2024-05-10,108.9,2,0.0
6780,2831,2024-07-01,72.81,1,10.0
6781,2831,2024-07-19,73.18,4,15.0
6782,2831,2024-08-05,110.91,3,0.0
6783,2831,2024-08-27,96.6,3,15.0
6784,2832,2024-03-11,99.51,1,0.0
6785,2832,2024-03-31,72.66,4,0.0
6786,2832,2024-04-30,87.39,1,10.0
6787,2832,2024-05-19,70.2,1,10.0
6788,2833,2024-03-11,88.87,1,0.0
6789,2833,2024-03-22,78.73,2,0.0
6790,2834,2024-03-11,60.08,2,0.0
6791,2835,2024-03-11,88.91,4,0.0
6792,2836,2024-03-11,89.13,4,0.0
6793,2836,2024-04-30,81.69,3,0.0
6794,2837,2024-03-11,44.69,1,0.0
6795,2837,2024-04-26,46.1,2,5.0
6796,2838,2024-03-11,81.0,4,0.0
6797,2838,2024-04-05,78.64,4,0.0
6798,2838,2024-05-09,87.66,1,0.0
6799,2839,2024-03-11,99.25,2,0.0
6800,2839,2024-05-07,107.89,3,0.0
6801,2839,2024-05-16,96.55,3,15.0
6802,2840,2024-03-11,38.47,2,0.0
6803,2840,2024-04-11,30.94,3,0.0
6804,2841,2024-03-11,76.36,5,0.0
6805,2841,2024-05-07,80.29,4,15.0
6806,2842,2024-03-11,65.48,3,0.0
6807,2842,2024-04-30,60.5,4,15.0
6808,2843,2024-03-11,73.87,5,0.0
6809,2843,2024-04-04,70.05,1,20.0
6810,2843,2024-05-22,75.67,4,5.0
6811,2844,2024-03-11,63.02,3,0.0
6812,2845,2024-03-11,105.81,5,0.0
6813,2845,2024-04-07,83.24,1,5.0
6814,2845,2024-04-24,85.86,1,0.0
6815,2845,2024-05-18,89.15,2,15.0
6816,2845,2024-06-09,115.82,1,5.0
6817,2846,2024-03-11,45.18,4,0.0
6818,2846,2024-03-20,40.35,2,10.0
6819,2847,2024-03-11,49.09,3,0.0
6820,2847,2024-04-19,50.82,4,0.0
6821,2848,2024-03-11,54.08,4,0.0
6822,2849,2024-03-11,51.63,1,0.0
6823,2850,2024-03-11,104.78,2,0.0
6824,2850,2024-03-31,113.74,4,20.0
6825,2850,2024-04-30,89.67,2,5.0
6826,2851,2024-03-12,83.51,2,0.0
6827,2851,2024-04-23,84.53,3,5.0
6828,2852,2024-03-12,99.86,3,0.0
6829,2852,2024-05-03,82.08,4,0.0
6830,2853,2024-03-12,76.92,1,0.0
6831,2853,2024-04-22,77.98,1,20.0
6832,2853,2024-05-30,78.8,4,0.0
6833,2854,2024-03-12,77.41,2,0.0
6834,2854,2024-04-05,56.45,4,0.0
6835,2855,2024-03-12,78.83,2,0.0
6836,2855,2024-04-20,65.37,3,15.0
6837,2856,2024-03-12,94.22,4,0.0
6838,2856,2024-04-19,96.15,1,5.0
6839,2856,2024-05-13,101.33,3,0.0
6840,2857,2024-03-12,46.05,4,0.0
6841,2858,2024-03-12,72.04,1,0.0
6842,2859,2024-03-12,43.23,5,0.0
6843,2859,2024-04-30,38.7,3,0.0
6844,2859,2024-06-11,37.83,4,15.0
6845,2860,2024-03-12,98.91,5,0.0
6846,2860,2024-03-30,103.85,4,0.0
6847,2861,2024-03-12,106.76,4,0.0
6848,2861,2024-04-11,110.32,4,5.0
6849,2861,2024-04-27,87.14,4,10.0
6850,2861,2024-05-21,82.01,3,10.0
6851,2862,2024-03-12,73.46,3,0.0
6852,2862,2024-05-04,69.18,4,10.0
6853,2863,2024-03-12,60.87,4,0.0
6854,2863,2024-04-04,59.31,1,0.0
6855,2864,2024-03-12,64.69,2,0.0
6856,2865,2024-03-12,98.78,1,0.0
6857,2865,2024-05-08,70.09,1,5.0
6858,2865,2024-05-23,95.3,3,0.0
6859,2866,2024-03-12,104.23,3,0.0
6860,2866,2024-05-07,87.6,4,5.0
6861,2866,2024-07-06,107.47,1,0.0
6862,2866,2024-08-26,88.8,3,0.0
6863,2866,2024-10-07,97.52,1,0.0
6864,2867,2024-03-12,82.32,3,0.0
6865,2867,2024-04-29,70.82,4,20.0
6866,2867,2024-05-29,84.51,4,15.0
6867,2867,2024-06-21,73.45,1,5.0
6868,2868,2024-03-12,94.77,2,0.0
6869,2868,2024-04-30,94.29,2,0.0
6870,2868,2024-05-27,101.46,4,0.0
6871,2869,2024-03-12,63.15,1,0.0
6872,2869,2024-04-27,57.78,2,5.0
6873,2870,2024-03-12,90.74,4,0.0
6874,2870,2024-05-05,73.53,1,0.0
6875,2870,2024-06-24,88.92,1,0.0
6876,2871,2024-03-12,39.66,5,0.0
6877,2871,2024-05-10,36.27,2,20.0
6878,2872,2024-03-12,98.59,3,0.0
6879,2872,2024-04-12,100.58,3,0.0
6880,2872,2024-05-16,76.99,2,0.0
6881,2872,2024-05-28,79.15,2,0.0
6882,2872,2024-07-18,76.5,2,10.0
6883,2873,2024-03-12,54.18,1,0.0
6884,2873,2024-03-26,55.28,3,10.0
6885,2874,2024-03-12,101.76,1,0.0
6886,2874,2024-04-04,91.66,3,0.0
6887,2874,2024-05-01,86.35,3,15.0
6888,2874,2024-06-13,87.22,1,0.0
6889,2874,2024-07-16,96.0,3,0.0
6890,2874,2024-08-25,79.83,4,0.0
6891,2875,2024-03-12,48.18,5,0.0
6892,2876,2024-03-12,54.49,1,0.0
6893,2876,2024-04-13,58.96,4,10.0
6894,2876,2024-05-03,55.75,3,10.0
6895,2877,2024-03-12,46.9,5,0.0
6896,2877,2024-04-17,45.09,3,0.0
6897,2878,2024-03-12,47.27,4,0.0
6898,2879,2024-03-12,43.4,5,0.0
6899,2880,2024-03-12,89.31,2,0.0
6900,2880,2024-04-15,95.89,4,0.0
6901,2880,2024-05-02,83.66,3,5.0
6902,2880,2024-06-11,93.24,1,20.0
6903,2880,2024-07-25,78.86,4,5.0
6904,2881,2024-03-12,96.3,1,0.0
6905,2882,2024-03-12,43.33,2,0.0
6906,2883,2024-03-12,95.6,1,0.0
6907,2883,2024-05-08,105.04,2,0.0
6908,2883,2024-06-26,84.29,2,0.0
6909,2884,2024-03-12,94.3,3,0.0
6910,2885,2024-03-12,40.69,1,0.0
6911,2886,2024-03-12,45.59,4,0.0
6912,2886,2024-04-07,46.78,3,15.0
6913,2887,2024-03-12,96.98,2,0.0
6914,2887,2024-04-13,80.94,2,5.0
6915,2888,2024-03-12,76.01,5,0.0
6916,2888,2024-05-01,63.93,2,10.0
6917,2888,2024-06-23,57.2,3,0.0
6918,2889,2024-03-12,41.94,5,0.0
6919,2890,2024-03-12,46.42,3,0.0
6920,2891,2024-03-12,56.48,2,0.0
6921,2891,2024-04-19,46.63,3,20.0
6922,2892,2024-03-12,42.47,3,0.0
6923,2893,2024-03-12,87.57,1,0.0
6924,2893,2024-04-06,79.84,3,0.0
6925,2893,2024-04-30,74.23,2,20.0
6926,2894,2024-03-12,94.09,2,0.0
6927,2895,2024-03-12,96.18,1,0.0
6928,2895,2024-04-05,67.48,2,20.0
6929,2895,2024-05-21,67.79,1,5.0
6930,2895,2024-07-10,79.97,2,15.0
6931,2896,2024-03-12,106.51,4,0.0
6932,2896,2024-04-29,83.96,3,5.0
6933,2896,2024-06-03,91.51,2,5.0
6934,2896,2024-07-10,114.9,3,0.0
6935,2897,2024-03-12,52.91,5,0.0
6936,2897,2024-03-25,40.84,4,5.0
6937,2897,2024-04-22,55.9,2,0.0
6938,2898,2024-03-12,105.09,5,0.0
6939,2898,2024-04-05,81.1,1,15.0
6940,2898,2024-05-23,77.69,2,0.0
6941,2898,2024-07-05,75.69,4,0.0
6942,2898,2024-08-28,96.25,3,10.0
6943,2898,2024-09-22,107.71,2,5.0
6944,2899,2024-03-12,51.36,5,0.0
6945,2899,2024-03-27,48.34,1,10.0
6946,2899,2024-04-10,50.1,2,0.0
6947,2900,2024-03-12,63.87,3,0.0
6948,2900,2024-04-30,68.22,2,0.0
6949,2901,2024-03-12,44.31,1,0.0
6950,2902,2024-03-12,100.94,2,0.0
6951,2902,2024-05-03,86.47,3,15.0
6952,2902,2024-05-12,70.81,3,0.0
6953,2902,2024-06-04,106.05,3,5.0
6954,2902,2024-06-24,103.92,4,15.0
6955,2903,2024-03-12,108.14,1,0.0
6956,2903,2024-03-29,105.55,1,15.0
6957,2903,2024-05-04,102.92,4,0.0
6958,2903,2024-06-12,86.04,4,0.0
6959,2903,2024-07-29,97.64,3,5.0
6960,2903,2024-08-11,78.14,2,0.0
6961,2903,2024-09-10,85.13,1,0.0
6962,2904,2024-03-12,108.66,1,0.0
6963,2904,2024-04-01,103.62,3,0.0
6964,2904,2024-05-05,104.11,4,5.0
6965,2904,2024-06-04,100.03,4,0.0
6966,2904,2024-07-23,89.5,1,5.0
6967,2905,2024-03-12,63.59,3,0.0
6968,2905,2024-04-14,60.73,2,0.0
6969,2906,2024-03-12,49.54,3,0.0
6970,2907,2024-03-12,75.05,5,0.0
6971,2907,2024-05-10,75.69,3,0.0
6972,2907,2024-06-15,61.92,3,0.0
6973,2908,2024-03-12,92.14,5,0.0
6974,2908,2024-05-08,91.37,4,5.0
6975,2909,2024-03-12,55.64,3,0.0
6976,2909,2024-05-08,48.11,2,0.0
6977,2910,2024-03-12,80.27,4,0.0
6978,2910,2024-04-24,83.26,3,15.0
6979,2911,2024-03-12,44.93,3,0.0
6980,2911,2024-04-24,34.32,3,0.0
6981,2912,2024-03-12,80.86,3,0.0
6982,2912,2024-04-18,86.29,3,15.0
6983,2913,2024-03-12,38.55,2,0.0
6984,2913,2024-04-19,33.1,3,0.0
6985,2914,2024-03-12,53.77,3,0.0
6986,2914,2024-04-15,44.24,2,0.0
6987,2915,2024-03-12,51.87,1,0.0
6988,2915,2024-04-19,39.53,2,10.0
6989,2915,2024-06-04,52.48,2,0.0
6990,2915,2024-07-23,40.26,2,0.0
6991,2916,2024-03-12,58.64,1,0.0
6992,2916,2024-05-01,56.69,4,0.0
6993,2917,2024-03-12,105.12,4,0.0
6994,2917,2024-04-30,98.46,2,0.0
6995,2918,2024-03-12,77.78,5,0.0
6996,2918,2024-04-01,74.96,3,15.0
6997,2919,2024-03-12,110.52,4,0.0
6998,2919,2024-05-01,104.94,4,0.0
6999,2919,2024-05-27,90.78,4,5.0
7000,2919,2024-06-22,107.77,4,0.0
7001,2919,2024-08-04,105.38,4,0.0
7002,2919,2024-09-23,110.23,1,15.0
7003,2919,2024-10-21,102.97,4,0.0
7004,2920,2024-03-12,44.9,5,0.0
7005,2921,2024-03-12,53.55,2,0.0
7006,2921,2024-04-24,53.57,2,0.0
7007,2921,2024-06-17,54.93,2,5.0
7008,2922,2024-03-12,75.31,4,0.0
7009,2923,2024-03-12,90.58,4,0.0
7010,2924,2024-03-12,64.98,4,0.0
7011,2924,2024-05-07,62.95,3,0.0
7012,2925,2024-03-12,81.7,4,0.0
7013,2925,2024-03-21,68.74,4,0.0
7014,2925,2024-03-31,89.23,4,20.0
7015,2925,2024-05-29,75.13,4,20.0
7016,2926,2024-03-12,70.47,3,0.0
7017,2927,2024-03-12,109.33,1,0.0
7018,2927,2024-05-08,109.73,3,15.0
7019,2927,2024-06-11,103.71,4,0.0
7020,2928,2024-03-12,51.06,3,0.0
7021,2928,2024-04-23,55.66,2,0.0
7022,2929,2024-03-12,64.11,5,0.0
7023,2929,2024-04-13,59.73,3,0.0
7024,2929,2024-05-27,46.62,2,0.0
7025,2930,2024-03-12,65.97,4,0.0
7026,2931,2024-03-12,53.57,1,0.0
7027,2932,2024-03-12,54.57,2,0.0
7028,2932,2024-04-12,42.89,3,10.0
7029,2933,2024-03-12,45.96,1,0.0
7030,2934,2024-03-12,111.35,2,0.0
7031,2934,2024-03-25,94.15,1,0.0
7032,2935,2024-03-12,46.77,4,0.0
7033,2936,2024-03-12,45.77,2,0.0
7034,2936,2024-03-19,42.91,1,0.0
7035,2937,2024-03-12,47.69,4,0.0
7036,2938,2024-03-12,94.67,2,0.0
7037,2938,2024-04-23,88.79,4,5.0
7038,2939,2024-03-12,90.35,1,0.0
7039,2939,2024-04-10,85.09,2,20.0
7040,2940,2024-03-12,79.28,4,0.0
7041,2940,2024-04-08,68.14,1,10.0
7042,2941,2024-03-12,40.55,1,0.0
7043,2942,2024-03-12,62.11,5,0.0
7044,2943,2024-03-12,46.18,1,0.0
7045,2944,2024-03-12,58.77,2,0.0
7046,2944,2024-04-06,61.12,2,10.0
7047,2944,2024-04-26,59.57,4,10.0
7048,2945,2024-03-12,82.53,3,0.0
7049,2946,2024-03-12,60.9,3,0.0
7050,2946,2024-04-27,45.44,1,5.0
7051,2947,2024-03-12,110.71,5,0.0
7052,2947,2024-03-27,98.87,2,10.0
7053,2947,2024-05-12,88.01,1,15.0
7054,2947,2024-07-04,86.45,1,15.0
7055,2947,2024-07-24,84.92,1,5.0
7056,2948,2024-03-12,70.8,3,0.0
7057,2949,2024-03-12,79.04,2,0.0
7058,2949,2024-03-23,72.6,3,0.0
7059,2949,2024-04-27,67.48,2,0.0
7060,2950,2024-03-12,59.29,2,0.0
7061,2950,2024-03-26,43.84,3,5.0
7062,2951,2024-03-12,101.65,3,0.0
7063,2951,2024-05-05,79.9,4,5.0
7064,2951,2024-05-18,101.62,4,0.0
7065,2951,2024-06-01,75.75,4,5.0
7066,2951,2024-06-16,109.91,2,0.0
7067,2951,2024-07-14,78.83,3,5.0
7068,2952,2024-03-12,51.66,4,0.0
7069,2952,2024-05-07,36.49,1,0.0
7070,2953,2024-03-12,42.72,1,0.0
7071,2954,2024-03-12,100.58,3,0.0
7072,2954,2024-03-20,81.79,1,15.0
7073,2954,2024-04-08,73.53,3,10.0
7074,2954,2024-05-06,71.51,3,0.0
7075,2954,2024-05-29,90.59,3,0.0
7076,2954,2024-07-06,88.37,4,0.0
7077,2954,2024-08-09,88.59,1,5.0
7078,2955,2024-03-12,73.18,1,0.0
7079,2955,2024-04-30,59.84,3,0.0
7080,2956,2024-03-12,88.43,3,0.0
7081,2956,2024-03-19,64.88,4,0.0
7082,2956,2024-05-06,82.95,2,5.0
7083,2957,2024-03-12,50.95,5,0.0
7084,2957,2024-03-20,38.07,2,15.0
7085,2957,2024-04-19,37.86,2,20.0
7086,2958,2024-03-12,112.4,2,0.0
7087,2958,2024-04-15,118.94,4,20.0
7088,2958,2024-04-26,118.51,1,10.0
7089,2959,2024-03-12,74.37,1,0.0
7090,2959,2024-03-21,63.99,1,0.0
7091,2960,2024-03-12,45.39,4,0.0
7092,2961,2024-03-12,70.35,4,0.0
7093,2961,2024-04-13,56.89,4,0.0
7094,2962,2024-03-12,86.89,5,0.0
7095,2962,2024-05-08,88.39,1,20.0
7096,2963,2024-03-12,43.88,5,0.0
7097,2963,2024-04-28,35.94,1,15.0
7098,2964,2024-03-12,48.25,5,0.0
7099,2965,2024-03-12,67.55,5,0.0
7100,2965,2024-03-26,49.98,3,20.0
7101,2966,2024-03-12,81.79,4,0.0
7102,2966,2024-05-02,70.41,4,5.0
7103,2967,2024-03-12,45.13,2,0.0
7104,2967,2024-04-13,44.91,4,0.0
7105,2968,2024-03-12,106.9,5,0.0
7106,2968,2024-03-25,94.07,3,0.0
7107,2968,2024-05-01,112.03,1,5.0
7108,2969,2024-03-12,110.84,2,0.0
7109,2969,2024-04-23,77.77,3,15.0
7110,2969,2024-06-01,116.34,4,5.0
7111,2970,2024-03-12,42.35,2,0.0
7112,2970,2024-03-28,30.65,2,0.0
7113,2971,2024-03-12,110.64,3,0.0
7114,2971,2024-04-23,98.44,3,0.0
7115,2971,2024-05-29,119.82,2,10.0
7116,2971,2024-07-21,92.47,1,5.0
7117,2971,2024-08-13,78.78,2,20.0
7118,2971,2024-09-14,106.92,3,0.0
7119,2972,2024-03-12,62.9,3,0.0
7120,2972,2024-05-01,55.48,2,10.0
7121,2972,2024-06-25,53.92,3,15.0
7122,2972,2024-07-17,59.2,4,10.0
7123,2973,2024-03-12,82.12,4,0.0
7124,2973,2024-03-28,73.03,2,0.0
7125,2974,2024-03-12,111.8,2,0.0
7126,2974,2024-03-25,96.64,2,0.0
7127,2974,2024-04-04,83.48,2,15.0
7128,2974,2024-05-06,109.1,3,0.0
7129,2974,2024-06-08,87.73,4,0.0
7130,2974,2024-06-28,86.98,1,5.0
7131,2975,2024-03-12,46.71,3,0.0
7132,2975,2024-04-11,47.63,3,0.0
7133,2976,2024-03-12,100.36,3,0.0
7134,2976,2024-03-25,89.01,3,0.0
7135,2977,2024-03-12,91.89,5,0.0
7136,2977,2024-04-29,74.94,1,20.0
7137,2978,2024-03-12,58.39,2,0.0
7138,2978,2024-04-20,43.43,1,0.0
7139,2979,2024-03-12,91.01,5,0.0
7140,2979,2024-04-14,73.65,2,5.0
7141,2980,2024-03-12,81.14,3,0.0
7142,2980,2024-04-26,85.31,2,5.0
7143,2980,2024-06-18,63.43,4,0.0
7144,2980,2024-08-05,75.3,3,0.0
7145,2980,2024-08-12,58.78,1,0.0
7146,2981,2024-03-12,57.97,3,0.0
7147,2982,2024-03-12,96.71,3,0.0
7148,2982,2024-04-24,74.56,2,15.0
7149,2982,2024-05-30,99.14,2,10.0
7150,2983,2024-03-12,85.79,3,0.0
7151,2983,2024-04-20,63.2,4,0.0
7152,2984,2024-03-12,67.52,2,0.0
7153,2985,2024-03-12,73.19,2,0.0
7154,2985,2024-05-05,52.62,1,20.0
7155,2985,2024-06-07,72.79,4,10.0
7156,2986,2024-03-12,82.74,1,0.0
7157,2986,2024-04-26,78.66,4,0.0
7158,2987,2024-03-12,67.83,5,0.0
7159,2987,2024-05-09,51.47,1,20.0
7160,2987,2024-06-29,64.54,3,5.0
7161,2988,2024-03-12,73.84,4,0.0
7162,2988,2024-05-07,59.55,3,0.0
7163,2989,2024-03-13,58.42,1,0.0
7164,2989,2024-03-30,48.33,2,0.0
7165,2990,2024-03-13,95.1,4,0.0
7166,2990,2024-04-05,95.54,4,0.0
7167,2991,2024-03-13,45.6,5,0.0
7168,2992,2024-03-13,56.3,5,0.0
7169,2992,2024-03-31,40.76,1,5.0
7170,2992,2024-05-21,53.31,2,0.0
7171,2993,2024-03-13,74.8,1,0.0
7172,2994,2024-03-13,84.63,5,0.0
7173,2994,2024-03-23,81.15,1,0.0
7174,2994,2024-04-16,63.86,1,5.0
7175,2995,2024-03-13,47.6,4,0.0
7176,2996,2024-03-13,44.97,2,0.0
7177,2997,2024-03-13,41.46,5,0.0
7178,2997,2024-04-11,38.62,3,0.0
7179,2998,2024-03-13,42.62,5,0.0
7180,2999,2024-03-13,88.36,3,0.0
7181,2999,2024-05-07,93.58,2,15.0
7182,3000,2024-03-13,110.41,3,0.0
7183,3000,2024-04-19,102.67,2,15.0
7184,3000,2024-05-23,77.99,1,0.0
7185,3001,2024-03-13,66.2,3,0.0
7186,3002,2024-03-13,88.44,5,0.0
7187,3002,2024-03-20,89.21,2,20.0
7188,3003,2024-03-13,48.96,4,0.0
7189,3004,2024-03-13,84.15,5,0.0
7190,3004,2024-04-24,80.2,4,10.0
7191,3004,2024-05-01,87.67,2,5.0
7192,3005,2024-03-13,44.73,3,0.0
7193,3006,2024-03-13,43.24,1,0.0
7194,3007,2024-03-13,93.87,1,0.0
7195,3007,2024-03-25,84.5,4,0.0
7196,3007,2024-04-09,79.97,3,20.0
7197,3008,2024-03-13,95.07,5,0.0
7198,3008,2024-05-09,71.52,3,0.0
7199,3009,2024-03-13,96.95,1,0.0
7200,3010,2024-03-13,52.64,3,0.0
7201,3010,2024-04-04,43.93,3,20.0
7202,3011,2024-03-13,87.16,4,0.0
7203,3011,2024-05-11,76.61,3,5.0
7204,3012,2024-03-13,74.27,4,0.0
7205,3012,2024-04-05,68.63,3,15.0
7206,3013,2024-03-13,57.12,3,0.0
7207,3013,2024-03-30,61.53,3,20.0
7208,3013,2024-05-26,53.52,1,15.0
7209,3014,2024-03-13,63.27,4,0.0
7210,3015,2024-03-13,101.98,2,0.0
7211,3015,2024-04-29,108.42,3,10.0
7212,3015,2024-06-23,105.96,3,5.0
7213,3015,2024-08-08,87.6,1,0.0
7214,3015,2024-10-06,80.53,3,10.0
7215,3015,2024-11-10,71.42,3,10.0
7216,3016,2024-03-13,78.5,3,0.0
7217,3017,2024-03-13,108.94,2,0.0
7218,3017,2024-04-15,100.84,4,0.0
7219,3018,2024-03-13,39.87,5,0.0
7220,3019,2024-03-13,69.78,1,0.0
7221,3019,2024-04-27,73.15,2,5.0
7222,3019,2024-06-12,56.78,3,0.0
7223,3020,2024-03-13,106.12,4,0.0
7224,3020,2024-03-23,95.98,1,0.0
7225,3020,2024-04-14,82.96,1,5.0
7226,3021,2024-03-13,66.27,5,0.0
7227,3022,2024-03-13,61.09,2,0.0
7228,3022,2024-04-22,47.15,3,5.0
7229,3022,2024-05-12,59.66,3,0.0
7230,3023,2024-03-13,65.73,5,0.0
7231,3023,2024-03-25,67.16,4,20.0
7232,3024,2024-03-13,71.97,2,0.0
7233,3024,2024-05-12,71.62,2,15.0
7234,3025,2024-03-13,39.96,5,0.0
7235,3026,2024-03-13,79.25,3,0.0
7236,3026,2024-04-22,76.08,4,0.0
7237,3027,2024-03-14,102.03,2,0.0
7238,3027,2024-04-30,96.11,1,0.0
7239,3027,2024-06-11,93.47,2,15.0
7240,3028,2024-03-14,60.23,1,0.0
7241,3029,2024-03-14,90.45,4,0.0
7242,3029,2024-04-19,91.65,2,5.0
7243,3030,2024-03-14,74.36,4,0.0
7244,3030,2024-04-12,62.42,1,0.0
7245,3030,2024-05-21,55.35,3,0.0
7246,3030,2024-07-16,74.04,1,0.0
7247,3031,2024-03-14,47.59,2,0.0
7248,3032,2024-03-14,91.18,5,0.0
7249,3032,2024-04-10,77.37,1,0.0
7250,3032,2024-05-31,72.93,1,15.0
7251,3033,2024-03-14,74.06,3,0.0
7252,3034,2024-03-14,45.7,5,0.0
7253,3035,2024-03-14,88.13,4,0.0
7254,3035,2024-04-14,70.52,2,5.0
7255,3036,2024-03-14,87.01,1,0.0
7256,3036,2024-04-08,85.87,1,0.0
7257,3036,2024-06-06,78.55,2,5.0
7258,3036,2024-07-09,94.29,2,10.0
7259,3037,2024-03-14,88.9,2,0.0
7260,3037,2024-05-13,93.93,2,5.0
7261,3037,2024-06-26,72.25,3,5.0
7262,3038,2024-03-14,80.42,3,0.0
7263,3038,2024-03-23,61.37,3,15.0
7264,3039,2024-03-14,73.19,4,0.0
7265,3039,2024-03-28,55.94,2,10.0
7266,3040,2024-03-14,101.58,5,0.0
7267,3040,2024-03-26,95.15,3,20.0
7268,3040,2024-04-07,86.71,3,15.0
7269,3040,2024-04-18,101.55,3,15.0
7270,3040,2024-06-16,87.1,3,0.0
7271,3040,2024-08-11,84.17,1,0.0
7272,3041,2024-03-14,75.5,3,0.0
7273,3041,2024-04-13,57.98,2,20.0
7274,3042,2024-03-14,66.85,4,0.0
7275,3042,2024-04-21,70.61,1,20.0
7276,3042,2024-05-29,62.82,1,0.0
7277,3043,2024-03-14,74.6,3,0.0
7278,3043,2024-03-23,74.56,2,10.0
7279,3044,2024-03-14,110.32,4,0.0
7280,3044,2024-05-01,119.28,2,0.0
7281,3044,2024-05-11,112.41,1,0.0
7282,3044,2024-07-02,78.66,4,15.0
7283,3044,2024-08-22,114.76,2,0.0
7284,3045,2024-03-14,83.77,4,0.0
7285,3045,2024-05-02,68.63,4,15.0
7286,3046,2024-03-14,63.96,1,0.0
7287,3046,2024-04-07,53.73,2,0.0
7288,3046,2024-05-02,61.34,2,15.0
7289,3047,2024-03-14,110.83,2,0.0
7290,3047,2024-04-22,92.59,3,0.0
7291,3047,2024-05-26,117.8,1,5.0
7292,3047,2024-07-19,98.33,3,15.0
7293,3047,2024-08-21,107.61,4,0.0
7294,3047,2024-10-04,117.1,2,0.0
7295,3047,2024-11-27,88.18,4,0.0
7296,3048,2024-03-14,61.54,3,0.0
7297,3049,2024-03-14,39.61,3,0.0
7298,3049,2024-04-16,29.57,2,0.0
7299,3050,2024-03-14,40.88,5,0.0
7300,3051,2024-03-14,100.27,4,0.0
7301,3051,2024-04-06,106.54,2,0.0
7302,3051,2024-05-21,86.4,2,10.0
7303,3051,2024-06-06,95.91,4,5.0
7304,3052,2024-03-14,63.67,5,0.0
7305,3052,2024-04-21,58.66,4,10.0
7306,3053,2024-03-14,93.15,2,0.0
7307,3053,2024-04-17,99.85,3,0.0
7308,3053,2024-06-03,67.1,2,15.0
7309,3053,2024-08-02,102.06,3,0.0
7310,3054,2024-03-14,39.52,1,0.0
7311,3054,2024-03-21,42.54,4,0.0
7312,3055,2024-03-14,104.35,4,0.0
7313,3055,2024-05-05,105.02,4,0.0
7314,3055,2024-05-18,104.48,4,0.0
7315,3055,2024-07-07,100.24,3,20.0
7316,3055,2024-07-28,106.95,4,0.0
7317,3056,2024-03-14,63.09,2,0.0
7318,3056,2024-04-16,48.92,4,5.0
7319,3056,2024-06-09,53.07,3,5.0
7320,3057,2024-03-14,44.8,5,0.0
7321,3058,2024-03-14,63.39,5,0.0
7322,3059,2024-03-14,64.3,3,0.0
7323,3060,2024-03-14,63.85,2,0.0
7324,3061,2024-03-14,87.09,4,0.0
7325,3061,2024-04-03,87.17,2,0.0
7326,3062,2024-03-14,56.07,4,0.0
7327,3062,2024-05-10,46.54,2,15.0
7328,3063,2024-03-14,86.11,1,0.0
7329,3064,2024-03-14,81.94,1,0.0
7330,3065,2024-03-14,105.78,1,0.0
7331,3065,2024-04-17,110.31,3,15.0
7332,3065,2024-05-20,114.94,1,15.0
7333,3065,2024-06-08,112.91,1,15.0
7334,3065,2024-06-25,95.31,4,0.0
7335,3065,2024-08-09,75.32,4,0.0
7336,3066,2024-03-14,42.41,4,0.0
7337,3067,2024-03-14,60.37,5,0.0
7338,3067,2024-04-01,54.5,2,15.0
7339,3067,2024-04-28,56.3,3,0.0
7340,3067,2024-05-17,65.86,1,5.0
7341,3068,2024-03-14,62.82,1,0.0
7342,3068,2024-04-03,52.64,2,15.0
7343,3069,2024-03-14,38.98,2,0.0
7344,3070,2024-03-14,61.96,3,0.0
7345,3070,2024-05-04,54.48,3,15.0
7346,3071,2024-03-14,72.07,4,0.0
7347,3071,2024-05-12,73.69,2,20.0
7348,3071,2024-06-13,64.9,1,10.0
7349,3072,2024-03-14,102.25,1,0.0
7350,3072,2024-05-09,87.85,3,0.0
7351,3072,2024-07-05,93.74,3,0.0
7352,3072,2024-08-27,96.09,2,10.0
7353,3072,2024-09-13,108.77,1,15.0
7354,3073,2024-03-14,80.1,1,0.0
7355,3073,2024-04-19,70.22,3,5.0
7356,3073,2024-06-11,58.79,3,20.0
7357,3074,2024-03-14,105.11,4,0.0
7358,3074,2024-03-31,113.89,4,15.0
7359,3074,2024-05-13,101.14,3,15.0
7360,3074,2024-07-11,74.57,2,20.0
7361,3075,2024-03-14,57.5,5,0.0
7362,3075,2024-05-02,59.86,3,20.0
7363,3076,2024-03-14,89.7,4,0.0
7364,3076,2024-05-11,98.19,4,20.0
7365,3076,2024-06-02,95.75,4,10.0
