customer_id,acquisition_date,campaign_id,channel,first_order_value,customer_segment,email_hash,created_at
341,2024-03-29,2,social,65.54,medium_value,ecc2cd1974445edaf97473f0b81479847425d1569700ccc98897e3335c2e1ad3,2026-01-01T19:41:23.03092
342,2024-03-29,2,social,45.95,low_value,88175af8d2b9dda472aa835b0414964784c471fb6ce3dbfead9dfac32e32305b,2026-01-01T19:41:23.03092
343,2024-03-29,2,social,76.15,medium_value,1b5a13250144ee1a5ce334c0de2b3e7cac82301f928b426de85a5e84b1263c65,2026-01-01T19:41:23.03092
344,2024-03-29,2,social,94.27,medium_value,2dc51baf7b2fe460506da57e79adc3b19c08594e122fb6d57fe0b70f2c118481,2026-01-01T19:41:23.03092
345,2024-03-29,2,social,56.12,medium_value,85a70a21aaf44c8157bc0499a72f93da12e3f7b137fc82e6f2b7faf9f4647320,2026-01-01T19:41:23.03092
346,2024-03-29,2,social,36.03,low_value,3f1aa3533481b4058c1a23a4a494a519a895d999044a21f4a7f435c5e4caa9ea,2026-01-01T19:41:23.03092
347,2024-03-29,2,social,46.99,low_value,5909b98156c99c8464831ec8374e4f5947e4b98baaa3483edd4e324a1f27898a,2026-01-01T19:41:23.03092
348,2024-03-30,2,social,62.04,medium_value,c90859f49b0cf04d25ebdc57a43c86bb9a58094725cbcd8302adc1ccc464893d,2026-01-01T19:41:23.03092
349,2024-03-31,2,social,68.91,medium_value,89b4542052a8b09b6861db15d52603d06bac32b420a7cc66da8f02b08ac3f984,2026-01-01T19:41:23.03092
350,2024-03-31,2,social,72.78,medium_value,75a7cd31baaaddf6c69b97aa4dd34ee505dcb72a9a6d0cc3d32bf00e24f4665b,2026-01-01T19:41:23.03092
351,2024-04-01,2,social,63.25,medium_value,af631bf1a0d4e64824ddecb96cff3777abb329b6b68ad0a26aa96dcb65ab46c1,2026-01-01T19:41:23.03092
352,2024-04-01,2,social,75.22,medium_value,a721d9a92ab17f69ede6897fa560eb8eb7f0b1d7084ad10cb6ff7b11fa196a6a,2026-01-01T19:41:23.03092
353,2024-04-01,2,social,79.03,medium_value,9cd57c9cd16bade378b60d4e99283fcc439945f938da30104acd84dcbbc1962f,2026-01-01T19:41:23.03092
354,2024-04-01,2,social,39.91,low_value,926a870365d7e50f51a84c01e0f05e96771d35ab97c7909b53d143aa48c3d541,2026-01-01T19:41:23.03092
355,2024-04-01,2,social,81.86,medium_value,5244d4c12433293a89fe94bc8e795e5c1358d8cfce95cad0926b69b96262186d,2026-01-01T19:41:23.03092
356,2024-04-01,2,social,46.91,low_value,55977c2d17a578c84d5e860f7b154db66dcc06bb318c908c4b2cb3c113f38839,2026-01-01T19:41:23.03092
357,2024-04-01,2,social,54.69,medium_value,f1da8a213761bc001604b959c601aa0ee1a04f97cb50dc4dfcf5d6048c5ea829,2026-01-01T19:41:23.03092
358,2024-04-01,2,social,86.44,medium_value,08383ea360896842b998343f671d20a0728483f6b022b20edd9e633373727216,2026-01-01T19:41:23.03092
359,2024-04-02,2,social,95.19,medium_value,b0c176d309cc7942f352b40900c425b663e6e932626a40175275dbd41b8b4162,2026-01-01T19:41:23.03092
360,2024-04-02,2,social,51.48,medium_value,8b263cb1edaecb43d4a1427dbcc876e56e5c38c56ce92b36accb9afd41f82bc4,2026-01-01T19:41:23.03092
361,2024-04-02,2,social,66.43,medium_value,b7b0de578124fe8203a77745e47b152d178d0305d4111d03cd1862e4409987db,2026-01-01T19:41:23.03092
362,2024-04-02,2,social,78.14,medium_value,ff68e1d28ed1c22b704cedaf8cb266ea6eb3079759069d75bf3847472483602e,2026-01-01T19:41:23.03092
363,2024-04-02,2,social,35.48,low_value,67c522454bfac3bd35b368a3f1771d082c8c71cb9f121770a99e4216769dfef1,2026-01-01T19:41:23.03092
364,2024-04-02,2,social,43.17,low_value,003bf589f764f866118c52620aee39cb1efd15b8bf2e8409e01163380491b596,2026-01-01T19:41:23.03092
365,2024-04-02,2,social,41.63,low_value,48552cb4826e60bac2b147f30f82cf686b6c13fc3bba0617d82410bb5088992e,2026-01-01T19:41:23.03092
366,2024-04-02,2,social,79.1,medium_value,13b4938b6260615dda5d25972deb9ab82ad249b335885327c77d22c766024c9f,2026-01-01T19:41:23.03092
367,2024-04-03,2,social,79.4,medium_value,a9faa2231cc90db9e310e09bd04a735e3d0a7532f95d50c6fb2bbf239cc906d3,2026-01-01T19:41:23.03092
368,2024-04-03,2,social,39.45,low_value,15998d520bfd03b114b3e2e9552f947bd19bdad33279291005b294cfa7024b36,2026-01-01T19:41:23.03092
369,2024-04-03,2,social,72.21,medium_value,430168a033269bcc55f4660fbd0346c238ef8480388ab5f8b414dd96e6da05a8,2026-01-01T19:41:23.03092
370,2024-04-03,2,social,44.69,low_value,7bdb7e31419478ba8fd87e27e41013174f39a1b02b92332328eb69597be222a6,2026-01-01T19:41:23.03092
371,2024-04-03,2,social,92.96,medium_value,055563fc75e8c74a40ad47049afa615f66d79016206f65410e95b21584b447d0,2026-01-01T19:41:23.03092
372,2024-04-03,2,social,58.04,medium_value,5d9dcec55b376b7945fdc87c1daf6e02ef5b6aa500c51140efaebcb5a237a387,2026-01-01T19:41:23.03092
373,2024-04-03,2,social,62.21,medium_value,f5a4243f66a3ced105736dcbdebf4a05c93a18feba13560fd8560b785f56cb49,2026-01-01T19:41:23.03092
374,2024-04-03,2,social,83.29,medium_value,efe08ffa766745300c1ea2589dcd27e0f4a393e92250b63ec771b9080e7d44ce,2026-01-01T19:41:23.03092
375,2024-04-04,2,social,79.09,medium_value,7138cf4d19e4a2a143ba300a4dc4fd3a2a9aa003b3581afdca7df5d02d891d5a,2026-01-01T19:41:23.03092
376,2024-04-04,2,social,39.5,low_value,8298c2f5b6ac5594a5c02b7f0a04cd3f812b01b261a79546a498739e333b3964,2026-01-01T19:41:23.03092
377,2024-04-04,2,social,59.44,medium_value,aa5445f6997162dd2a57bcc0beb254111c37da56974d41f340789cffd6d022f8,2026-01-01T19:41:23.03092
378,2024-04-04,2,social,92.73,medium_value,671e9556b70b47096c0dfacd1c5f8bd86fc8593a5483e09f53cf586dccc12015,2026-01-01T19:41:23.03092
379,2024-04-04,2,social,86.94,medium_value,21e2b52624ec3d9dcc56137f9afc3c6cfada8a65abb2780430afe20200d967cf,2026-01-01T19:41:23.03092
380,2024-04-04,2,social,70.77,medium_value,b8cd4e2909fdcee84d976a0541c8be775d3afd5cbbf8c6d07a95dc276efbada9,2026-01-01T19:41:23.03092
381,2024-04-04,2,social,82.69,medium_value,1d5f03513ea6e882c3d83d794e8184700a2c2ae3313c45dff478248b4d31bcdb,2026-01-01T19:41:23.03092
382,2024-04-04,2,social,61.78,medium_value,cc78669ec12d248948468fea4fb6fcd35ba18f9374f7c062cb3303fcf605e694,2026-01-01T19:41:23.03092
383,2024-04-04,2,social,75.3,medium_value,fb06b07fd8b6bd7e00403840235e5c3c2cda8b6c2cc171ab0cad814dc37a01b4,2026-01-01T19:41:23.03092
384,2024-04-05,2,social,94.65,medium_value,3b3cea3baaa21802db821665f816ef9f960715038c823f61c2cf37d161ca8cf5,2026-01-01T19:41:23.03092
385,2024-04-05,2,social,41.25,low_value,9432cbf67f201e4defaa0106afca7bd722680a097f1a4b4bfbfc899e07926bc2,2026-01-01T19:41:23.03092
386,2024-04-05,2,social,64.92,medium_value,d8894228ddb21c2acb2994d685690c3e9681baa13573e5b42dec298d45b7f68d,2026-01-01T19:41:23.03092
387,2024-04-06,2,social,66.97,medium_value,ab80dc86e3239c70a45a1791cfe5158f2e6aafa49e113b574b63184a33e5d029,2026-01-01T19:41:23.03092
388,2024-04-06,2,social,35.66,low_value,4825eee032887ab8ade23911deae135d3243689b7b7c5a0d387986b987c8953a,2026-01-01T19:41:23.03092
389,2024-04-06,2,social,93.3,medium_value,a548cb7c9da49d85715c4fbe0312aba0caa51f0b1a3f59516ff7f6a6ab097e61,2026-01-01T19:41:23.03092
390,2024-04-07,2,social,87.02,medium_value,c4d79726decae5537236483304c32d9b29e476243cae14dacfb88e469f679cb2,2026-01-01T19:41:23.03092
391,2024-04-07,2,social,63.89,medium_value,f0087b52efa089cb6531562d29b61130637ff3d2d48f14c209deabcd37fe9e42,2026-01-01T19:41:23.03092
392,2024-04-07,2,social,65.54,medium_value,a39e43c66b7371e220507fae7182f8f57414e3eef06b0837f81e1cb11491cfec,2026-01-01T19:41:23.03092
393,2024-04-07,2,social,92.38,medium_value,a1a58ad63c34ee069b0810facc84f78ca6be253776eb6a9829dc1dfa267cbde9,2026-01-01T19:41:23.03092
394,2024-04-07,2,social,44.02,low_value,124f437e1d0970d26064001e1976ea969397531cb5c71c7658b686c89bf4f3b4,2026-01-01T19:41:23.03092
395,2024-04-07,2,social,70.11,medium_value,9cd82fa7482aa3ab80605f19e5a11aabd8f8d2bf8e74477a3a965f1b8b9eb7b6,2026-01-01T19:41:23.03092
396,2024-04-08,2,social,79.98,medium_value,963b4ea0471b4bd5b215682c675a46ee28122f9f42d18b81644c64a9dac5ce54,2026-01-01T19:41:23.03092
397,2024-04-09,2,social,40.84,low_value,13b20ed7d942174585a9cc3d7a196a1a665c4d31902e2c20fc408c90b03c9753,2026-01-01T19:41:23.03092
398,2024-04-09,2,social,57.68,medium_value,b5dd8c4b26674c221a5cadab9986227f45600fc745e6c582a54752093f478780,2026-01-01T19:41:23.03092
399,2024-04-09,2,social,71.54,medium_value,af6c9fda4ca9d825d593b21dea192e3183d881330a3108e4fa039e36fd8b9fdc,2026-01-01T19:41:23.03092
400,2024-04-10,2,social,89.88,medium_value,f9994a84c0033d5a276251f2762d267141dd45adbd39e0d1e035570845590e2f,2026-01-01T19:41:23.03092
401,2024-04-10,2,social,65.27,medium_value,7386855e36a4cc2b6d65994551e749040b1f10a4bc7d41db6dbc49bdfa5fa572,2026-01-01T19:41:23.03092
402,2024-04-10,2,social,57.5,medium_value,f14ad3f1d7f9aa1126328940137dc6981bb2348c500da0d3d05bc81123400208,2026-01-01T19:41:23.03092
403,2024-04-10,2,social,96.17,medium_value,d4e68c134491661bee0506302406c01049d30b205e8e0084f1835346747f53ac,2026-01-01T19:41:23.03092
404,2024-04-10,2,social,92.03,medium_value,6fe3dbf5965e45fabda46e8f0a9777f0240300457a2299807e0788e89bc6590c,2026-01-01T19:41:23.03092
405,2024-04-10,2,social,82.05,medium_value,0072fdb721994ca7fe4eddfe638231c504c41ec8f94550d5411afbda4e06a34b,2026-01-01T19:41:23.03092
406,2024-04-10,2,social,50.28,medium_value,fa2b0e1b227d5dd4beac8d5bc7ae73d1c7d548cae080682722f586d809216432,2026-01-01T19:41:23.03092
407,2024-04-10,2,social,95.13,medium_value,203e7a1ba437c3dd5f408446ee4cc9915f784974b4e5424c3982f8ee50596aee,2026-01-01T19:41:23.03092
408,2024-04-10,2,social,95.58,medium_value,b8983711f3bed8219efab7c0665bd83cd3d3d4b3b9e7a3a98b97c5c0cee00a92,2026-01-01T19:41:23.03092
409,2024-04-10,2,social,61.93,medium_value,0086888c558746350e619dd6c94393615595ef93d4e72de4c03ef11ad38b4d1e,2026-01-01T19:41:23.03092
410,2024-04-10,2,social,41.17,low_value,1d9be61a24d9b9e24fe16521f51c411a8353f27e03f9f25ff19d6ccbd2b4cbb2,2026-01-01T19:41:23.03092
411,2024-04-11,2,social,59.33,medium_value,ef59bac2185d86b1ae2c79a3935e2fbc4644b0c2da38593f82531c7271ba6c1c,2026-01-01T19:41:23.03092
412,2024-04-11,2,social,78.0,medium_value,801afd9ea3b7c9a02d7155fd9d8455b17acafd9775aa58d83e8da27c33b12f40,2026-01-01T19:41:23.03092
413,2024-04-11,2,social,81.15,medium_value,bb0acbcf49ce4c5fd09928a7f8901a9f80ca165ca2ee32f443f031cd5358c538,2026-01-01T19:41:23.03092
414,2024-04-11,2,social,51.93,medium_value,c42f8991db0bf8163e53af6a9664963cedf08f35dcd9725ed0ad1c2da118f535,2026-01-01T19:41:23.03092
415,2024-04-11,2,social,78.1,medium_value,738a30d3854bfe8b5c8f172f0a093db9e7a7b86191be32dcec3aab5cb6a4ce24,2026-01-01T19:41:23.03092
416,2024-04-11,2,social,88.45,medium_value,9f8107cba122c74d82f66b6ff2e5c32339eb993fd2c2793177b6d96cd10268b8,2026-01-01T19:41:23.03092
417,2024-04-12,2,social,78.77,medium_value,ce4a38070f43ba82c2a946a309a81e100d810795034bdcc41eb680482adcdc33,2026-01-01T19:41:23.03092
418,2024-04-12,2,social,93.31,medium_value,888cc97d60643489f22894dc49c1e87a59e5f96bb8d1f52979b31da714678f2f,2026-01-01T19:41:23.03092
419,2024-04-12,2,social,73.62,medium_value,b5bc152af6f1257b0d06b95f49fe30c7f01f1a3bf0372300a8d41889186b58f8,2026-01-01T19:41:23.03092
420,2024-04-12,2,social,45.56,low_value,80be171def4d88aeb25cb28540120dea74e84f237d1384a26552912a9682b7a9,2026-01-01T19:41:23.03092
421,2024-04-12,2,social,73.07,medium_value,76abad0088edd0b6c132126fbe71260efdec14e43d00f3545fa7d19aa1bcc174,2026-01-01T19:41:23.03092
422,2024-04-12,2,social,51.39,medium_value,b57e2916e5464bab87f66d994e29ebee3b60781fb38d7b0e91a645e7ebcc7135,2026-01-01T19:41:23.03092
423,2024-04-12,2,social,54.94,medium_value,e866ca668e96c0135117c42b4e8ed47f2f91b9604185ab15e6a39229c1887a87,2026-01-01T19:41:23.03092
424,2024-04-12,2,social,76.2,medium_value,3393dbc57e8f92d2064aad1ea5ea8f31a2178dc41f597a6116090e2318f4c86e,2026-01-01T19:41:23.03092
425,2024-04-12,2,social,96.29,medium_value,da4cbefd4c53ef9c791ff23474bf5b507b59347040ea139384edf52d7bfbe0cf,2026-01-01T19:41:23.03092
426,2024-04-12,2,social,74.76,medium_value,e220a999971b4bbda7120b1c8c4ae256455ceb7ecf20d567680f9ee028411281,2026-01-01T19:41:23.03092
427,2024-04-12,2,social,94.79,medium_value,a14aa4b85af0517995e964bbbef14ed43b3c16d50d43f6d311a526fe87686788,2026-01-01T19:41:23.03092
428,2024-04-13,2,social,65.25,medium_value,e18f91addfd446df0e3a73610e48ff698b2d3ba3a79e1c4d5537a61fbfb31709,2026-01-01T19:41:23.03092
429,2024-04-13,2,social,77.63,medium_value,edb3102979f05462a2f27e183df24e1ff065812f3b6941a1f482576a865ff1d2,2026-01-01T19:41:23.03092
430,2024-04-13,2,social,53.45,medium_value,9c1a8278a597f05d42f2bd134d91720bbfa91e4e5e6be1781724d5731430ddb9,2026-01-01T19:41:23.03092
431,2024-04-13,2,social,40.0,low_value,bcdf64bea357d772160783d3e713818e008c5a7f608b8c02da84706389c18aa9,2026-01-01T19:41:23.03092
432,2024-04-13,2,social,55.4,medium_value,43ee868628f1ecd4d7a4633ea08c42765c0e8647fc13c315ce702b3064af7387,2026-01-01T19:41:23.03092
433,2024-04-13,2,social,63.72,medium_value,edd9df57fb4642a82af67fb17289d6d8d302ae4df394cded63c4dd9c56c5ed40,2026-01-01T19:41:23.03092
434,2024-04-13,2,social,69.59,medium_value,a4e2cb273520f03422dfb60f4bd19fecebdfcfb82e07ab258e7031fd007f0cd3,2026-01-01T19:41:23.03092
435,2024-04-14,2,social,75.87,medium_value,5aadae2989ba68f36a9f07812de189ce72f0fbba14a5d72e1857f8502eac3333,2026-01-01T19:41:23.03092
436,2024-04-14,2,social,59.64,medium_value,246f613616a88b553433f1769ae26f10229528ad84c1a048de7ea11f44e806d1,2026-01-01T19:41:23.03092
437,2024-04-14,2,social,81.11,medium_value,dadf19bc5ade026920620e7020b4b90df483638c505780f6cff242aa72814cc0,2026-01-01T19:41:23.03092
438,2024-04-14,2,social,87.19,medium_value,783520d8b92a14c5b18dccc5a4edaf15d5525c49c11b45a57e87960ca30b0698,2026-01-01T19:41:23.03092
439,2024-04-14,2,social,51.09,medium_value,b77c71eac6389289c97293abce39267f4123cf20fcfb3e33b895a4c1eae02164,2026-01-01T19:41:23.03092
440,2024-04-14,2,social,87.57,medium_value,40c424b4bafef4fee5dd9ef5ec868380021b73c8404a05057328dbefeff1ce9f,2026-01-01T19:41:23.03092
441,2024-04-14,2,social,85.04,medium_value,e826a94f1165fee9b3cf63a82ffe2a33b03e2d3495c9fc1d788b7d9d14bc5604,2026-01-01T19:41:23.03092
442,2024-04-15,2,social,66.48,medium_value,23dbb380e082f6f4634f0e120505ac3977d7b9f5676e35f3ee32ecbfc7d8ad04,2026-01-01T19:41:23.03092
443,2024-04-15,2,social,34.14,low_value,ca70d0b901669af6bf682fc1b0092d40c3535267667904588fde9f89c45ddc9a,2026-01-01T19:41:23.03092
444,2024-04-15,2,social,41.95,low_value,aef0578fd1ea487fc706864670552b2ddab637e78828cf6d91f9466eca94b711,2026-01-01T19:41:23.03092
445,2024-04-15,2,social,76.07,medium_value,683bf9bbcb690ec79b460139815418b9541918a82038568b4a9e67c5ff93b887,2026-01-01T19:41:23.03092
446,2024-04-15,2,social,45.49,low_value,0db4109bb66d91ba51c3d4ace8786bea31659634fe7e05ca47aae01c27fd6546,2026-01-01T19:41:23.03092
447,2024-04-15,2,social,81.26,medium_value,7587b8f9e6dc09c951ee7ce6cdc01de7291d41f10e296a74dddb5cee012e6bf3,2026-01-01T19:41:23.03092
448,2024-04-15,2,social,42.96,low_value,1f07222e77c239451710ecad94306a7085d516b50fb09ffeb155e438e813f0a7,2026-01-01T19:41:23.03092
449,2024-04-15,2,social,51.13,medium_value,c523ffbf31d90a805c4f822b4a365db608ee8d58302bddb303f68065e117a299,2026-01-01T19:41:23.03092
450,2024-04-15,2,social,48.79,low_value,7d6182c1fcb8ff7bf903a8f455b31a300f06f9b865563ea762c43deed1b1480f,2026-01-01T19:41:23.03092
451,2024-04-15,2,social,87.06,medium_value,a91ffa1a6bbf96590001653131f2a6c4f224ea28618bda815ab43720e98bbb9b,2026-01-01T19:41:23.03092
452,2024-04-15,2,social,77.39,medium_value,91e49b32fb675b05d1f20ac9fc818a5f0f78e3f0aebc225dfc86c3b870012cb3,2026-01-01T19:41:23.03092
453,2024-04-16,2,social,51.68,medium_value,8d215330436bac01883f4c253f70823d2eadc96871ed32148591f5785c9c0429,2026-01-01T19:41:23.03092
454,2024-04-16,2,social,81.48,medium_value,09eda54555fea415a50e159675684fd387f0cb178dc6dc2b2620469f886b3a18,2026-01-01T19:41:23.03092
455,2024-04-17,2,social,34.6,low_value,58a0a69862e3ace64aac0971370e0424d4b475456be3fa14f657fc190db555c9,2026-01-01T19:41:23.03092
456,2024-04-17,2,social,85.41,medium_value,665d094ead2d2cfda3b19bd8287a4265f429d3f220ed01df6581f7bee7c5606d,2026-01-01T19:41:23.03092
457,2024-04-17,2,social,39.16,low_value,ab58f89e45adc199feaaa7d76a8ea32719a02a2cff6be15281ea6fa7ccdb32b8,2026-01-01T19:41:23.03092
458,2024-04-17,2,social,88.92,medium_value,e861c05ff374c21a21e8ce372c6b580b49757f51a98ad7a409ea5b85c634cb27,2026-01-01T19:41:23.03092
459,2024-04-17,2,social,80.57,medium_value,256f854a4024608671bf76079eec88875775196c9a8c08e33d7aac85466f98b6,2026-01-01T19:41:23.03092
460,2024-04-17,2,social,88.71,medium_value,a2997723ecfffaec7979726b703cf8b36e9d8cd6bd2c21d63b5cf366a37be831,2026-01-01T19:41:23.03092
461,2024-04-17,2,social,80.76,medium_value,535eef352adf83175c429aeb8e43218c11b323b1fa802e947736c96ec74adb2d,2026-01-01T19:41:23.03092
462,2024-04-18,2,social,68.98,medium_value,a846bdb38bc1cc8700310e988afc9d6ed6d343ff640b51185c6db668eecd8225,2026-01-01T19:41:23.03092
463,2024-04-18,2,social,47.94,low_value,0213dc74f5e54f3b02e2a722f6f1b7c4b2d8c5148dc2d0ca02473eafe109c408,2026-01-01T19:41:23.03092
464,2024-04-18,2,social,83.48,medium_value,59361cf67099e77d18b26017921c3120137ba38321b108bed87d8955d688786e,2026-01-01T19:41:23.03092
465,2024-04-18,2,social,84.42,medium_value,3d31b2d3999c3363b1dd38c81670f5d8a15a36a83ef33e5a777ea10f3900706f,2026-01-01T19:41:23.03092
466,2024-04-18,2,social,51.2,medium_value,7a39d7b89768ac134da662bcda44b1e816f2dcc93031756d03c48de397e44f49,2026-01-01T19:41:23.03092
467,2024-04-18,2,social,75.69,medium_value,7debf07450d130d0eb1191f4dd46774e62ec0faefe5d6255e7fa6962db52f693,2026-01-01T19:41:23.03092
468,2024-04-19,2,social,92.72,medium_value,8e98fc437cf34603d361e664f94b57dc3d9109e483b0e57ed200bc3d4ad90e7c,2026-01-01T19:41:23.03092
469,2024-04-19,2,social,57.69,medium_value,05bc33636d74734ec60f38eb17399b1ce5d03a6383829bf7e6e900941438d8f7,2026-01-01T19:41:23.03092
470,2024-04-19,2,social,94.69,medium_value,a57e7421ebf217b1273ef46ed9257414a5fb0a725194ed59599a54515b7eec72,2026-01-01T19:41:23.03092
471,2024-04-19,2,social,95.93,medium_value,6d1dba32118bf0daae83a417597e2bd89a98e750ce41571bd7cc026136c8b3db,2026-01-01T19:41:23.03092
472,2024-04-20,2,social,52.82,medium_value,8f3644b8ca2caa50c81601a9e70f2321719bdcf8800fd25c8da22e0aba888ba3,2026-01-01T19:41:23.03092
473,2024-04-20,2,social,68.39,medium_value,a9379620137ff65511b7e357a1f3794a5de1587c5a999ea70246b7653920daaa,2026-01-01T19:41:23.03092
474,2024-04-21,2,social,33.34,low_value,2d1feb9712731eacfd30be5c3a1c0c158ee6a2d9dfb9cadd07efe77c41943037,2026-01-01T19:41:23.03092
475,2024-04-22,2,social,48.84,low_value,bce7bf96e2cdae01d6a74dc96f843a6a82a94849c3ca885d1b8409fcb2999c1d,2026-01-01T19:41:23.03092
476,2024-04-22,2,social,72.84,medium_value,16dd764bb74e6b9cb0fc23edce4caa61e8cac8ef72b6e461a3f98207f29ab654,2026-01-01T19:41:23.03092
477,2024-04-22,2,social,83.26,medium_value,bfd7ac516da740eb9c35b91c78d06ff0603141354dbc8e35915663186336d1a4,2026-01-01T19:41:23.03092
478,2024-04-22,2,social,89.06,medium_value,67917436f6c851d8772a633b106b700a769ad6fae4d0dc11872c55396b42d542,2026-01-01T19:41:23.03092
479,2024-04-22,2,social,86.45,medium_value,39c212db76e04e4433060db825b42d9482dcebd40662b8b95eacf888737f5a90,2026-01-01T19:41:23.03092
480,2024-04-23,2,social,91.75,medium_value,c3b4b27c322ba3f9372af60c118e7fc003d40206cf0e4003ea7f27335f1280ba,2026-01-01T19:41:23.03092
481,2024-04-23,2,social,78.3,medium_value,f346a573e4b39bb14f9bb46be27540ff0a2128f4b805b066c919e894341aacbd,2026-01-01T19:41:23.03092
482,2024-04-23,2,social,74.6,medium_value,47109dbc41d84720827f54a9561078cb363e9d2facb38d75b4296c5a3959ea91,2026-01-01T19:41:23.03092
483,2024-04-23,2,social,81.58,medium_value,82718c6d5930b11275c498c098f2df6fc82f692624449a3b7b9a35390282966c,2026-01-01T19:41:23.03092
484,2024-04-23,2,social,68.03,medium_value,a846ffc0190056feb1b6dc1044b616f8f47f2a8b904acea406954b39afd6ab6c,2026-01-01T19:41:23.03092
485,2024-04-23,2,social,71.72,medium_value,dcec6f419102cc9aff9ab07cb7bfd02f3f824e07e51d4bdd2f1326a0c6462e78,2026-01-01T19:41:23.03092
486,2024-04-23,2,social,82.95,medium_value,5c687be9bd58e1943edd11bf153a837be8b9d759b8246ca5b0aa01bbf9bef87c,2026-01-01T19:41:23.03092
487,2024-04-23,2,social,95.18,medium_value,8bd023c8d39690185e7281923a0cf6636c812e31159ab5cff2ce45ea4cfbc0ce,2026-01-01T19:41:23.03092
488,2024-04-24,2,social,51.62,medium_value,5fcb341333741d538ea87b9d6f7fa58f1477b4d19a2fb57a2e248f82085cfb45,2026-01-01T19:41:23.03092
489,2024-04-24,2,social,44.03,low_value,64395941d18246df66b7d6510a984bab819606a0cfc68026c520bf701d0c7374,2026-01-01T19:41:23.03092
490,2024-04-24,2,social,76.87,medium_value,827b1e149b2e3cfb5964f8588181a50b461029b0749cd9b7937673a0e8cb28f6,2026-01-01T19:41:23.03092
491,2024-04-24,2,social,44.65,low_value,47a99219c78fc8f15e77ec2d89eb9324514ad2be81eb6bc86a8f75b8d12631a5,2026-01-01T19:41:23.03092
492,2024-04-25,2,social,43.8,low_value,c7acb6be693af9a2b53c1799205580f266090abd7ee6b216d1b8cb638252dc42,2026-01-01T19:41:23.03092
493,2024-04-25,2,social,65.9,medium_value,bd371919a45253ba88e0687323d577e6518de480d5e0ed9ad417a32066c71095,2026-01-01T19:41:23.03092
494,2024-04-25,2,social,57.02,medium_value,0b9e70863f849cc0d247b4dc459762c3a5c55b43d1862c49801e4fc7219f98e7,2026-01-01T19:41:23.03092
495,2024-04-25,2,social,60.35,medium_value,dc539390a8c407f5092ac78b51fcd0253d4054ed62e2715bb8ae8cb6ffa820ab,2026-01-01T19:41:23.03092
496,2024-04-25,2,social,68.68,medium_value,f803400c3018dc1c9234ef80e451463eb8dc9391d533b49049e9ef54ecbc2707,2026-01-01T19:41:23.03092
497,2024-04-25,2,social,40.95,low_value,0bc3ddaa186ea6141b2d29b323d5b2f60acf4f55962e9429f8795b161b102080,2026-01-01T19:41:23.03092
498,2024-04-25,2,social,70.46,medium_value,6f1b09bc12e536afbc1fe07594e7fae35a675e556b25543aad1de8d8b545c42f,2026-01-01T19:41:23.03092
499,2024-04-26,2,social,49.08,low_value,adb569b97574633dc3f833bfdde1086c322394b5e59c40f359c7522aa70671d7,2026-01-01T19:41:23.03092
500,2024-04-26,2,social,53.99,medium_value,1fea0e41899af592f01b4dab3e88588565aa0cb4996939d9c8e58c836d1d5692,2026-01-01T19:41:23.03092
501,2024-04-26,2,social,78.63,medium_value,65f317401629f757d08d44e228c9d85ffe46adbfea7ed7309589518876ee9acb,2026-01-01T19:41:23.225639
502,2024-04-27,2,social,42.56,low_value,88307a0920f4110bed567d6040ae77e42d18872bb019ae0c2846d2bb60b29804,2026-01-01T19:41:23.225639
503,2024-04-27,2,social,42.49,low_value,87cbba1184051d8f6ab4fc152f8034e54336fab06485f88442059dbce9619124,2026-01-01T19:41:23.225639
504,2024-04-27,2,social,53.47,medium_value,0cf5c9abdf8fbb52da4787fa97c80bdc2bed5bf47fa56b4d8585746bbbf866e0,2026-01-01T19:41:23.225639
505,2024-04-27,2,social,35.81,low_value,2c2e7c2a741958b2aa6b526ec0f717e591a455423e3af8348acaeec26457450b,2026-01-01T19:41:23.225639
506,2024-04-27,2,social,93.1,medium_value,6bd05d1703d010ff19ee19e0989b3ffcc8fef5dd72347d55ee71fd57b01a20da,2026-01-01T19:41:23.225639
507,2024-04-28,2,social,72.51,medium_value,50964164df41a5228fedb03af7f6031dc8b19ef597c133c1a09b781e1bc97377,2026-01-01T19:41:23.225639
508,2024-04-28,2,social,75.52,medium_value,144a6242d3855260d8c8ed1276fca6a04f83d37432792ca0e8816d51cbb4f368,2026-01-01T19:41:23.225639
509,2024-04-29,2,social,64.39,medium_value,65d39b58f0667c43d9d855d26d79ed164ca05f2b2ef9a4d1cea1ee632f53cb06,2026-01-01T19:41:23.225639
510,2024-04-29,2,social,69.72,medium_value,54eb24cfd034f59409d91d6f22b5e06248c405f8a6bbb01cbfa456bc661fe520,2026-01-01T19:41:23.225639
511,2024-04-29,2,social,55.78,medium_value,c4f1573222708cd570596ac4f8bfdadedd1afee8672d964421d9770c26f8155f,2026-01-01T19:41:23.225639
512,2024-04-29,2,social,83.46,medium_value,4fd06c0c2267eb5f611147dea61d2d69632b2909593117943c63206fc6a4cc7c,2026-01-01T19:41:23.225639
513,2024-04-30,2,social,53.16,medium_value,f70f3b765310b13d9a90c7cf55c36e75af7dc425b1d3f9c7f924bcbdeb1260ec,2026-01-01T19:41:23.225639
514,2024-04-30,2,social,46.8,low_value,af3192488503e2720d32570ae3f5a0d6df77f7bcf5df0609241611e6866e2ffc,2026-01-01T19:41:23.225639
