performance_id,date,campaign_id,impressions,clicks,conversions,spend,revenue,created_at,campaign_name,channel,target_audience
465,2024-03-01,8,121443,3709,158,303.61,11037.37,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
466,2024-03-02,8,54863,1081,29,137.16,2523.46,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
467,2024-03-03,8,48822,856,21,122.06,1800.8,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
468,2024-03-04,8,78205,1538,42,195.51,2683.79,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
469,2024-03-05,8,84525,1796,53,211.31,3457.45,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
470,2024-03-06,8,109000,2988,114,272.5,6928.17,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
471,2024-03-07,8,70463,1248,30,176.16,2510.99,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
472,2024-03-08,8,83766,1764,52,209.42,3625.08,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
473,2024-03-09,8,55978,1125,31,139.95,1908.73,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
474,2024-03-10,8,79667,2280,91,199.17,6896.21,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
475,2024-03-11,8,114046,3271,131,285.12,9731.65,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
476,2024-03-12,8,115975,3383,138,289.94,10404.81,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
477,2024-03-13,8,76080,1455,38,190.2,2854.38,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
478,2024-03-14,8,125959,3990,176,314.9,10788.97,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
479,2024-03-15,8,116286,3401,139,290.72,11955.31,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
480,2024-03-16,8,70472,1784,63,176.18,4645.7,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
481,2024-03-17,8,88948,2842,127,222.37,7851.74,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
482,2024-03-18,8,98142,2422,83,245.36,5980.03,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
483,2024-03-19,8,110494,3070,119,276.24,8890.26,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
484,2024-03-20,8,123829,3856,168,309.57,10450.39,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
485,2024-03-21,8,74395,1392,36,185.99,2816.96,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
486,2024-03-22,8,73494,1358,35,183.74,2388.77,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
487,2024-03-23,8,75132,2028,76,187.83,5810.25,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
488,2024-03-24,8,62279,1393,43,155.7,3863.07,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
489,2024-03-25,8,101218,2576,91,253.05,6698.64,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
490,2024-03-26,8,105683,2809,104,264.21,6549.44,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
491,2024-03-27,8,111429,3122,122,278.57,10441.22,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
492,2024-03-28,8,108395,2955,112,270.99,9303.71,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
493,2024-03-29,8,112566,3187,126,281.42,8372.79,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
494,2024-03-30,8,67554,1639,55,168.89,3677.01,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
495,2024-03-31,8,62852,1419,44,157.13,3238.62,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
496,2024-04-01,8,94385,2240,74,235.96,4651.09,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
497,2024-04-02,8,95028,2271,75,237.57,5996.49,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
498,2024-04-03,8,91899,2124,68,229.75,4391.38,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
499,2024-04-04,8,124621,3906,171,311.55,10604.39,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
500,2024-04-05,8,119181,3572,149,297.95,9356.74,2026-01-01T19:41:22.293473,Email Campaign 8,email,55+
501,2024-04-06,8,52735,999,26,131.84,2136.26,2026-01-01T19:41:22.548896,Email Campaign 8,email,55+
502,2024-04-07,8,82592,2451,101,206.48,7745.8,2026-01-01T19:41:22.548896,Email Campaign 8,email,55+
503,2024-04-08,8,104552,2749,101,261.38,7761.61,2026-01-01T19:41:22.548896,Email Campaign 8,email,55+
504,2024-04-09,8,89236,2002,62,223.09,3947.35,2026-01-01T19:41:22.548896,Email Campaign 8,email,55+
505,2024-04-10,8,90664,2067,65,226.66,5197.41,2026-01-01T19:41:22.548896,Email Campaign 8,email,55+
506,2024-04-11,8,114322,3287,132,285.81,11357.64,2026-01-01T19:41:22.548896,Email Campaign 8,email,55+
507,2024-01-23,9,58305,792,7,524.75,457.13,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
508,2024-01-24,9,54579,694,5,491.21,258.68,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
509,2024-01-25,9,53884,676,5,484.96,243.4,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
510,2024-01-26,9,56318,739,6,506.87,293.6,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
511,2024-01-27,9,27563,253,1,248.07,62.6,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
512,2024-01-28,9,33171,366,2,298.54,121.55,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
513,2024-01-29,9,53766,673,5,483.9,308.79,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
514,2024-01-30,9,62138,900,8,559.25,523.52,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
515,2024-01-31,9,61312,876,8,551.82,459.99,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
516,2024-02-01,9,55885,728,6,502.97,267.47,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
517,2024-02-02,9,64730,976,9,582.58,560.23,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
518,2024-02-03,9,31006,320,2,279.06,95.94,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
519,2024-02-04,9,40416,543,4,363.75,203.19,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
520,2024-02-05,9,46530,504,3,418.77,132.4,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
521,2024-02-06,9,62901,922,9,566.11,508.13,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
522,2024-02-07,9,48413,546,4,435.72,188.48,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
523,2024-02-08,9,55591,720,6,500.32,268.05,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
524,2024-02-09,9,59079,813,7,531.71,341.13,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
525,2024-02-10,9,34301,391,2,308.71,103.0,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
526,2024-02-11,9,33224,367,2,299.02,119.75,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
527,2024-02-12,9,60028,839,7,540.26,395.41,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
528,2024-02-13,9,38658,348,2,347.93,90.31,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
529,2024-02-14,9,40896,389,2,368.07,115.18,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
530,2024-02-15,9,56851,753,6,511.66,299.92,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
531,2024-02-16,9,56479,743,6,508.32,328.11,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
532,2024-02-17,9,34781,402,3,313.03,150.03,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
533,2024-02-18,9,41546,574,5,373.92,232.52,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
534,2024-02-19,9,49313,566,4,443.82,200.93,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
535,2024-02-20,9,56990,757,6,512.92,328.24,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
536,2024-02-21,9,56639,747,6,509.76,270.0,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
537,2024-02-22,9,48242,542,4,434.19,228.74,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
538,2024-02-23,9,36271,306,1,326.45,50.63,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
539,2024-02-24,9,29791,295,1,268.12,47.02,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
540,2024-02-25,9,30748,314,2,276.74,102.44,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
541,2024-02-26,9,36273,306,1,326.46,60.43,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
542,2024-02-27,9,41461,400,2,373.15,104.73,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
543,2024-02-28,9,57768,777,6,519.92,330.03,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
544,2024-02-29,9,61774,889,8,555.97,493.89,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
545,2024-03-01,9,38260,341,2,344.35,125.92,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
546,2024-03-02,9,26138,227,1,235.25,44.41,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
547,2024-03-03,9,45140,678,6,406.26,377.8,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
548,2024-03-04,9,53817,675,5,484.36,283.07,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
549,2024-03-05,9,57948,782,7,521.54,372.32,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
550,2024-03-06,9,39591,365,2,356.33,88.92,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
551,2024-03-07,9,46065,494,3,414.59,184.89,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
552,2024-03-08,9,55126,708,6,496.14,373.83,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
553,2024-03-09,9,45110,677,6,405.99,275.63,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
554,2024-03-10,9,43482,629,6,391.34,296.12,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
555,2024-03-11,9,54222,685,5,488.0,277.64,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
556,2024-03-12,9,48258,542,4,434.33,203.3,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
557,2024-03-13,9,46520,504,3,418.69,153.98,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
558,2024-03-14,9,41227,396,2,371.05,110.46,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
559,2024-03-15,9,39556,364,2,356.01,110.44,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
560,2024-03-16,9,44810,668,6,403.3,310.12,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
561,2024-03-17,9,40950,558,5,368.55,310.08,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
562,2024-03-18,9,61208,873,8,550.87,393.58,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
563,2024-03-19,9,40557,383,2,365.02,96.68,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
564,2024-03-20,9,54640,695,5,491.77,303.62,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
565,2024-03-21,9,56280,738,6,506.53,287.38,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
566,2024-03-22,9,59905,836,7,539.15,384.09,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
567,2024-03-23,9,41535,574,5,373.82,303.59,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
568,2024-03-24,9,34929,406,3,314.37,192.99,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
569,2024-03-25,9,53469,666,5,481.23,289.88,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
570,2024-03-26,9,55323,713,6,497.91,378.08,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
571,2024-03-27,9,55407,715,6,498.66,283.93,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
572,2024-03-28,9,38143,339,2,343.29,107.46,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
573,2024-03-29,9,45387,480,3,408.49,150.13,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
574,2024-03-30,9,26438,232,1,237.95,55.16,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
575,2024-03-31,9,31935,339,2,287.42,107.88,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
576,2024-04-01,9,37791,332,1,340.12,62.3,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
577,2024-04-02,9,38404,343,2,345.64,126.03,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
578,2024-04-03,9,62451,909,8,562.06,460.24,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
579,2024-04-04,9,51696,622,4,465.26,216.72,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
580,2024-04-05,9,53155,658,5,478.4,307.1,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
581,2024-04-06,9,44593,662,6,401.34,323.36,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
582,2024-04-07,9,42732,608,5,384.6,291.7,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
583,2024-04-08,9,45965,492,3,413.69,163.39,2026-01-01T19:41:22.548896,Display Campaign 9,display,18-24
584,2024-02-10,10,21859,431,11,54.65,680.42,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
585,2024-02-11,10,21074,401,10,52.69,869.74,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
586,2024-02-12,10,35792,810,25,89.48,2035.74,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
587,2024-02-13,10,39611,992,34,99.03,2216.01,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
588,2024-02-14,10,33524,711,21,83.81,1535.79,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
589,2024-02-15,10,38068,917,30,95.17,2270.47,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
590,2024-02-16,10,31415,624,17,78.54,1210.15,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
591,2024-02-17,10,24050,522,15,60.13,1083.95,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
592,2024-02-18,10,24970,563,17,62.43,1324.92,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
593,2024-02-19,10,46359,1360,55,115.9,4368.05,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
594,2024-02-20,10,29214,540,13,73.04,816.86,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
595,2024-02-21,10,43731,1210,46,109.33,3152.12,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
596,2024-02-22,10,44806,1270,50,112.02,3984.85,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
597,2024-02-23,10,49135,1527,66,122.84,5689.09,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
598,2024-02-24,10,24887,559,17,62.22,1317.2,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
599,2024-02-25,10,21703,425,11,54.26,775.44,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
600,2024-02-26,10,50589,1619,72,126.47,5828.72,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
601,2024-02-27,10,36943,863,28,92.36,2179.83,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
602,2024-02-28,10,49885,1574,69,124.71,4780.83,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
603,2024-02-29,10,36580,846,27,91.45,2261.25,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
604,2024-03-01,10,46927,1393,57,117.32,4565.9,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
605,2024-03-02,10,33110,991,41,82.78,3368.69,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
606,2024-03-03,10,30729,853,33,76.82,2501.13,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
607,2024-03-04,10,42965,1168,44,107.41,3198.9,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
608,2024-03-05,10,36228,830,26,90.57,1842.83,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
609,2024-03-06,10,31925,645,18,79.81,1195.66,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
610,2024-03-07,10,50114,1589,70,125.29,5221.17,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
611,2024-03-08,10,33022,690,20,82.56,1282.54,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
612,2024-03-09,10,20637,385,10,51.59,853.33,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
613,2024-03-10,10,21034,400,10,52.59,831.26,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
614,2024-03-11,10,47446,1424,59,118.62,5104.12,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
615,2024-03-12,10,28547,515,13,71.37,911.34,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
616,2024-03-13,10,45815,1328,53,114.54,3388.37,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
617,2024-03-14,10,36581,846,27,91.45,1751.42,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
618,2024-03-15,10,47357,1419,59,118.39,4904.84,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
619,2024-03-16,10,32780,971,40,81.95,2598.65,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
620,2024-03-17,10,26618,640,21,66.55,1518.84,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
621,2024-03-18,10,43684,1207,46,109.21,3087.79,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
622,2024-03-19,10,38181,922,31,95.45,2124.98,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
623,2024-03-20,10,45394,1304,52,113.49,3820.33,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
624,2024-03-21,10,40310,1028,36,100.78,2494.23,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
625,2024-03-22,10,46818,1387,57,117.05,4222.02,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
626,2024-03-23,10,33212,997,41,83.03,2912.44,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
627,2024-03-24,10,35071,1111,49,87.68,4387.13,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
628,2024-03-25,10,38595,942,32,96.49,2190.5,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
629,2024-03-26,10,36703,852,27,91.76,2047.24,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
630,2024-03-27,10,50555,1617,72,126.39,6084.49,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
631,2024-03-28,10,46644,1376,56,116.61,3592.51,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
632,2024-03-29,10,33578,713,21,83.95,1663.94,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
633,2024-03-30,10,33859,1036,44,84.65,3371.99,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
634,2024-03-31,10,21059,400,10,52.65,853.77,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
635,2024-04-01,10,47827,1447,61,119.57,4181.67,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
636,2024-04-02,10,45740,1324,53,114.35,3613.74,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
637,2024-04-03,10,49110,1526,66,122.78,4251.75,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
638,2024-04-04,10,38021,914,30,95.05,2651.77,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
639,2024-04-05,10,32915,685,19,82.29,1397.14,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
640,2024-04-06,10,25157,572,18,62.89,1094.4,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
641,2024-04-07,10,20240,370,9,50.6,675.54,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
642,2024-04-08,10,33241,699,20,83.1,1796.72,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
643,2024-04-09,10,36539,844,27,91.35,1642.83,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
644,2024-04-10,10,49715,1564,68,124.29,5791.92,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
645,2024-04-11,10,43058,1173,44,107.65,3684.62,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
646,2024-04-12,10,30914,604,16,77.29,1097.7,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
647,2024-04-13,10,33123,991,41,82.81,3316.17,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
648,2024-04-14,10,21659,424,11,54.15,892.83,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
649,2024-04-15,10,38285,927,31,95.71,1864.88,2026-01-01T19:41:22.548896,Email Campaign 10,email,55+
650,2024-10-22,11,90217,809,4,811.96,198.52,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
651,2024-10-23,11,144941,2088,20,1304.48,1121.47,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
652,2024-10-24,11,137141,1870,16,1234.27,889.78,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
653,2024-10-25,11,92531,851,5,832.79,251.69,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
654,2024-10-26,11,74401,786,5,669.61,225.25,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
655,2024-10-27,11,80416,918,6,723.75,368.79,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
656,2024-10-28,11,117581,1374,10,1058.23,464.39,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
657,2024-10-29,11,150024,2237,22,1350.22,1256.82,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
658,2024-10-30,11,85670,729,4,771.04,221.35,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
659,2024-10-31,11,101999,1034,6,918.0,282.95,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
660,2024-11-01,11,115562,1327,10,1040.06,575.26,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
661,2024-11-02,11,71330,722,4,641.97,212.66,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
662,2024-11-03,11,92812,1223,10,835.31,458.84,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
663,2024-11-04,11,155057,2390,24,1395.52,1091.73,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
664,2024-11-05,11,122573,1493,12,1103.16,661.93,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
665,2024-11-06,11,156047,2421,25,1404.43,1404.78,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
666,2024-11-07,11,112754,1264,9,1014.79,489.09,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
667,2024-11-08,11,130510,1693,14,1174.6,918.16,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
668,2024-11-09,11,71993,736,5,647.94,221.79,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
669,2024-11-10,11,99105,1395,13,891.95,670.61,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
670,2024-11-11,11,137554,1881,17,1237.99,982.97,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
671,2024-11-12,11,140346,1958,18,1263.12,1083.13,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
672,2024-11-13,11,108558,1171,8,977.03,359.8,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
673,2024-11-14,11,124018,1529,12,1116.17,742.77,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
674,2024-11-15,11,97159,938,6,874.43,366.85,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
675,2024-11-16,11,82687,971,7,744.19,415.09,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
676,2024-11-17,11,91158,1180,10,820.42,618.53,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
677,2024-11-18,11,89049,788,4,801.45,244.3,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
678,2024-11-19,11,117622,1375,10,1058.6,504.56,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
679,2024-11-20,11,87652,763,4,788.87,193.55,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
680,2024-11-21,11,87515,761,4,787.64,258.14,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
681,2024-11-22,11,121800,1475,11,1096.21,723.37,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
682,2024-11-23,11,86661,1066,8,779.96,396.58,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
683,2024-11-24,11,97319,1345,12,875.88,578.45,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
684,2024-11-25,11,110329,1210,8,992.97,489.43,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
685,2024-11-26,11,147174,2153,21,1324.57,1077.35,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
686,2024-11-27,11,93494,869,5,841.45,260.48,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
687,2024-11-28,11,148890,2204,21,1340.01,1267.41,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
688,2024-11-29,11,149263,2215,21,1343.37,1102.63,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
689,2024-11-30,11,108492,1671,17,976.44,933.58,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
690,2024-12-01,11,84355,1010,8,759.2,514.68,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
691,2024-12-02,11,122082,1481,11,1098.74,677.88,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
692,2024-12-03,11,137130,1869,16,1234.17,731.78,2026-01-01T19:41:22.548896,Display Campaign 11,display,18-24
693,2024-05-28,12,48282,922,14,1042.9,1027.33,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
694,2024-05-29,12,46727,864,13,1009.31,784.57,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
695,2024-05-30,12,34025,458,5,734.95,345.92,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
696,2024-05-31,12,40205,639,8,868.43,541.35,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
697,2024-06-01,12,30428,523,7,657.26,489.54,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
698,2024-06-02,12,29004,475,6,626.49,318.61,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
699,2024-06-03,12,55585,1222,22,1200.64,1345.66,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
700,2024-06-04,12,59081,1381,26,1276.17,1537.6,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
701,2024-06-05,12,58587,1358,26,1265.48,1992.78,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
702,2024-06-06,12,33888,454,5,731.99,342.88,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
703,2024-06-07,12,41755,689,9,901.93,655.46,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
704,2024-06-08,12,35267,703,11,761.79,844.5,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
705,2024-06-09,12,25015,353,4,540.35,271.19,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
706,2024-06-10,12,53163,1118,19,1148.34,1005.19,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
